asin,collection,size,color,sales,prior_sales,sales_delta,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp,qualified
B0822YV9ZR,1800 Bedskirt,King,Light Gray,114.85,68.91,45.94,46,36,5,3,0.10869565217391304,0.08333333333333333,0.025362318840579712,False
B0822YSV5P,1800 Bedskirt,King,Navy Blue,114.85,91.88,22.97,108,93,5,4,0.046296296296296294,0.043010752688172046,0.0032855436081242473,False
B0CNRYQDF7,1800 Bed Sheets,Full,Hazy Lilac,113.91,417.66999999999996,-303.76,168,263,3,11,0.017857142857142856,0.04182509505703422,-0.02396795219989136,False
B0BTZ623WS,1800 Bed Sheet Set 6 PIECE,California King,Black,109.94,0.0,109.94,9,8,2,0,0.2222222222222222,0.0,0.2222222222222222,False
B08D137JFR,"1800 Fitted Sheet 21"" Deep",Twin XL,Lavender,109.85,87.88,21.97,8,13,5,4,0.625,0.3076923076923077,0.3173076923076923,False
B01LXQW6IW,1800 Pillowcase Set 2 pc,Set of 2 King Size,Paisley Gray,107.82,53.91,53.91,22,23,6,3,0.2727272727272727,0.13043478260869565,0.14229249011857706,False
B08TRRHGXW,1800 Pillowcase Set 2 pc,Set of 2 King Size,Teal,107.46,17.97,89.49,22,19,6,1,0.2727272727272727,0.05263157894736842,0.2200956937799043,False
B0BTZ8K6K4,1800 Bed Sheet Set 6 PIECE,King,Aqua,105.94,52.97,52.97,26,20,2,1,0.07692307692307693,0.05,0.026923076923076925,False
B0BTZ759RC,1800 Bed Sheet Set 6 PIECE,King,Spa Blue,105.94,317.82,-211.88,83,94,2,6,0.024096385542168676,0.06382978723404255,-0.03973340169187387,False
B0BTZ4YV6J,1800 Bed Sheet Set 6 PIECE,King,Golden Ivory,105.94,263.78999999999996,-157.84999999999997,59,69,2,5,0.03389830508474576,0.07246376811594203,-0.03856546303119627,False
B0BTZ6RFZL,1800 Bed Sheet Set 6 PIECE,King,Navy Blue,105.94,0.0,105.94,29,23,2,0,0.06896551724137931,0.0,0.06896551724137931,False
B016P42YS0,1800 Bed Sheets,Twin XL,Black,104.91,174.85,-69.94,29,54,3,5,0.10344827586206896,0.09259259259259259,0.010855683269476377,False
B00O35D05A,1800 Bed Sheets,Twin,Navy Blue,104.91,349.7,-244.79,40,65,3,10,0.075,0.15384615384615385,-0.07884615384615386,False
B0CNRZ31Y6,1800 Bed Sheets,Twin XL,Terracotta,104.91,0.0,104.91,35,41,3,0,0.08571428571428572,0.0,0.08571428571428572,False
B08RZCQN3D,1800 Bed Sheets,Twin XL,Sage,104.91,419.64,-314.73,121,146,3,12,0.024793388429752067,0.0821917808219178,-0.05739839239216574,False
B08RZCTQKF,1800 Bed Sheets,Twin,Teal,104.91,244.79,-139.88,72,98,3,7,0.041666666666666664,0.07142857142857142,-0.02976190476190476,False
B01DN0A7MY,1800 Bed Sheets,Twin XL,Spa Mint,104.91,139.88,-34.97,184,184,3,4,0.016304347826086956,0.021739130434782608,-0.005434782608695652,False
B0CNS1GMMB,1800 Bed Sheets,Twin,Terracotta,104.91,69.94,34.97,44,52,3,2,0.06818181818181818,0.038461538461538464,0.029720279720279713,False
B0DGQQC5ZT,1800 Bed Sheets,Twin XL,Oxford Stripe Hazy Lilac,104.91,34.97,69.94,36,58,3,1,0.08333333333333333,0.017241379310344827,0.06609195402298851,False
B01DN0A3P0,1800 Bed Sheets,Twin XL,Coral,104.91,0.0,104.91,52,50,3,0,0.057692307692307696,0.0,0.057692307692307696,False
B0BTZ6S4QR,1800 Bed Sheet Set 6 PIECE,King,Brown,104.88,0.0,104.88,17,22,2,0,0.11764705882352941,0.0,0.11764705882352941,False
B00O35D74Y,1800 Bed Sheets,Twin,Brown,104.21,139.88,-35.67,31,39,3,4,0.0967741935483871,0.10256410256410256,-0.0057899090157154665,False
B0BMWD2HRD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Blush Pink,103.94,415.76,-311.82,69,94,2,8,0.028985507246376812,0.0851063829787234,-0.05612087573234659,False
B0BMW9JMXG,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Laced Sky Blue,103.94,467.73,-363.79,68,129,2,9,0.029411764705882353,0.06976744186046512,-0.04035567715458276,False
B0822X2TJD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Brick Red,103.94,51.97,51.97,34,50,2,1,0.058823529411764705,0.02,0.0388235294117647,False
B08BZXLGBQ,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Aqua,103.94,207.88,-103.94,68,109,2,4,0.029411764705882353,0.03669724770642202,-0.007285483000539668,False
B0822X68ZT,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Beige,99.94,349.78999999999996,-249.84999999999997,47,78,2,7,0.0425531914893617,0.08974358974358974,-0.04719039825422804,False
B0CYCPZCSK,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Aqua,99.94,0.0,99.94,25,31,2,0,0.08,0.0,0.08,False
B0822WFM2M,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Gray,99.94,348.78999999999996,-248.84999999999997,34,61,2,7,0.058823529411764705,0.11475409836065574,-0.055930568948891035,False
B0CYCR9GW5,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Brown,99.94,0.0,99.94,14,6,2,0,0.14285714285714285,0.0,0.14285714285714285,False
B0D7JFX2WC,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Spa Mint,99.94,149.91,-49.97,59,49,2,3,0.03389830508474576,0.061224489795918366,-0.027326184711172603,False
B01ETTH5H8,1800 Flat Sheet,California King,White,99.85,39.94,59.91,25,20,5,2,0.2,0.1,0.1,False
B08TRS9MW9,1800 Fitted Sheet,Queen,Golden Ivory,99.85,39.94,59.91,28,34,5,2,0.17857142857142858,0.058823529411764705,0.11974789915966387,False
B082311FB2,1800 Bedskirt,Twin XL,Black,99.85,99.85,0.0,26,35,5,5,0.19230769230769232,0.14285714285714285,0.04945054945054947,False
B0822Y83D3,1800 Bedskirt,Twin,Beige,99.85,19.97,79.88,23,26,5,1,0.21739130434782608,0.038461538461538464,0.17892976588628762,False
B08CJ3SRSZ,1800 Ultrasonic Coverlet,Twin,Spa Mint,95.94,0.0,95.94,74,72,2,0,0.02702702702702703,0.0,0.02702702702702703,False
B0B5HQFYDR,1800 Duvet Cover Set,Oversized King,White,94.97999999999999,95.94,-0.960000000000008,67,28,2,2,0.029850746268656716,0.07142857142857142,-0.041577825159914705,False
B01ETTEHOC,1800 Flat Sheet,Queen,Black,94.85,37.94,56.91,9,7,5,2,0.5555555555555556,0.2857142857142857,0.2698412698412699,False
B08RZDBH97,1800 Bed Sheets,Split King,Teal,93.94,46.97,46.97,47,92,2,1,0.0425531914893617,0.010869565217391304,0.0316836262719704,False
B0CNRX8QBD,1800 Bed Sheets,Split King,Sky Blue,93.94,187.88,-93.94,44,78,2,4,0.045454545454545456,0.05128205128205128,-0.0058275058275058245,False
B0DGQRP22Y,1800 Bed Sheets,Split King,Mineral Gray,93.94,46.97,46.97,54,97,2,1,0.037037037037037035,0.010309278350515464,0.026727758686521573,False
B01MY7SKC2,1800 Bed Sheets,Split King,Brown,93.94,46.03,47.91,14,109,2,1,0.14285714285714285,0.009174311926605505,0.13368283093053734,False
B08RZG1KTW,1800 Bed Sheets,Split King,Golden Ivory,93.94,375.76,-281.82,88,135,3,8,0.03409090909090909,0.05925925925925926,-0.025168350168350173,False
B07BKMKJKQ,1800 Bed Sheets,Split King,Spa Blue,93.0,422.73,-329.73,66,139,2,9,0.030303030303030304,0.06474820143884892,-0.03444517113581862,False
B0CNRYT4DL,1800 Bed Sheets,Split King,Terracotta,92.06,140.91,-48.849999999999994,8,52,2,3,0.25,0.057692307692307696,0.1923076923076923,False
B0822XDTL3,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Brick Red,91.94,91.94,0.0,18,35,2,2,0.1111111111111111,0.05714285714285714,0.053968253968253964,False
B08BZY4TYY,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Emerald Green,91.94,45.97,45.97,47,60,2,1,0.0425531914893617,0.016666666666666666,0.025886524822695035,False
B08BZWCLY2,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Lavender,91.94,183.88,-91.94,56,91,2,4,0.03571428571428571,0.04395604395604396,-0.008241758241758247,False
B0B2Q3NLYP,1800 Bedskirt,King,Golden Ivory,91.88,183.76,-91.88,82,95,4,8,0.04878048780487805,0.08421052631578947,-0.03543003851091142,False
B0822XW5PF,1800 Bedskirt,King,Spa Blue,91.88,91.88,0.0,43,43,4,4,0.09302325581395349,0.09302325581395349,0.0,False
B0822WFM2P,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Black,89.94,89.94,0.0,25,27,2,2,0.08,0.07407407407407407,0.005925925925925932,False
B00O35CYRK,1800 Bed Sheets,California King,Brown,89.94,44.97,44.97,24,30,2,1,0.08333333333333333,0.03333333333333333,0.049999999999999996,False
B0822X1F1C,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Spa Blue,89.94,89.94,0.0,60,61,2,2,0.03333333333333333,0.03278688524590164,0.0005464480874316918,False
B0822XDH17,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Black,89.94,134.91,-44.97,11,30,2,3,0.18181818181818182,0.1,0.08181818181818182,False
B0BMW8G18Z,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Blush Pink,89.94,89.03999999999999,0.9000000000000057,43,51,2,2,0.046511627906976744,0.0392156862745098,0.00729594163246694,False
B0DGQQHL23,1800 Bed Sheets,California King,Oxford Stripe Sage,89.94,404.73,-314.79,39,75,2,9,0.05128205128205128,0.12,-0.06871794871794872,False
B0BMW9DRC4,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Pinstripe Gray,89.94,403.83000000000004,-313.89000000000004,57,106,2,9,0.03508771929824561,0.08490566037735849,-0.049817941079112874,False
B01DN0B4OO,1800 Bed Sheets,California King,Yellow,89.94,89.94,0.0,55,90,2,2,0.03636363636363636,0.022222222222222223,0.014141414141414139,False
B0CLYCNW79,1800 Bed Sheets,California King,Burgundy,89.94,89.94,0.0,18,34,2,2,0.1111111111111111,0.058823529411764705,0.0522875816993464,False
B0BMW7914Q,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin XL,Golden Ivory,89.94,224.85,-134.91,94,97,2,5,0.02127659574468085,0.05154639175257732,-0.030269796007896466,False
B08CZYSCZ9,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Coral,89.94,0.0,89.94,12,21,2,0,0.16666666666666666,0.0,0.16666666666666666,False
B0CLYBFG6K,1800 Bed Sheets,California King,Taupe,89.94,134.91,-44.97,23,35,2,3,0.08695652173913043,0.08571428571428572,0.0012422360248447173,False
B08TRP6QMS,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Blush Pink,89.49,71.88,17.61,54,51,5,4,0.09259259259259259,0.0784313725490196,0.01416122004357298,False
B01N9HT70M,Cotton Flannel Sheet Set 160GSM,Twin XL,Navy,87.94,0.0,87.94,12,10,2,0,0.16666666666666666,0.0,0.16666666666666666,False
B0BTZ6J8CY,1800 Bed Sheet Set 6 PIECE,Queen,Spa Blue,87.94,131.91,-43.97,46,44,2,3,0.043478260869565216,0.06818181818181818,-0.02470355731225296,False
B0BTZ6Q3QW,1800 Bed Sheet Set 6 PIECE,Queen,Yellow,87.94,0.0,87.94,36,37,2,0,0.05555555555555555,0.0,0.05555555555555555,False
B0BTZ36NJC,1800 Bed Sheet Set 6 PIECE,Queen,Gray,87.94,307.78999999999996,-219.84999999999997,33,34,2,7,0.06060606060606061,0.20588235294117646,-0.14527629233511585,False
B0BTZ6DDNN,1800 Bed Sheet Set 6 PIECE,Queen,Sage,87.94,263.82,-175.88,33,56,2,6,0.06060606060606061,0.10714285714285714,-0.04653679653679653,False
B01ES3NA74,1800 Fitted Sheet,King,Light Gray,87.88,21.97,65.91,18,18,4,1,0.2222222222222222,0.05555555555555555,0.16666666666666666,False
B0DGQPRB4N,1800 Bed Sheets,King,Oxford Stripe Hazy Lilac,85.94,300.78999999999996,-214.84999999999997,132,238,2,7,0.015151515151515152,0.029411764705882353,-0.0142602495543672,False
B00NQDGLTW,1800 Bed Sheets,King,Brick Red,85.94,471.81,-385.87,220,367,2,11,0.00909090909090909,0.02997275204359673,-0.020881842952687638,False
B0822XSCPT,1800 Bedskirt,Queen,Blue Hydrangea,83.88,188.73,-104.85,88,93,4,9,0.045454545454545456,0.0967741935483871,-0.05131964809384164,False
B0822Y8RMW,1800 Pillowcase Set 4 pc,Standard,Blue Hydrangea,81.0,108.0,-27.0,20,26,3,4,0.15,0.15384615384615385,-0.0038461538461538602,False
B078STM7RW,1800 Duvet Cover Set,Queen,Hotel White with Gray Embroidery,79.94,79.94,0.0,179,69,2,2,0.0111731843575419,0.028985507246376812,-0.017812322888834914,False
B0822YXV1M,1800 Bedskirt,Twin,Light Gray,79.88,39.94,39.94,8,8,4,2,0.5,0.25,0.25,False
B01ES3LWJC,1800 Fitted Sheet,Queen,Black,79.88,19.97,59.91,11,15,4,1,0.36363636363636365,0.06666666666666667,0.296969696969697,False
B0BTZ5LJPR,1800 Bed Sheet Set 6 PIECE,Full,Beige,77.94,0.0,77.94,6,10,2,0,0.3333333333333333,0.0,0.3333333333333333,False
B08D112MZC,"1800 Fitted Sheet 21"" Deep",King,Tan,77.91,0.0,77.91,16,12,3,0,0.1875,0.0,0.1875,False
B0BTZ2ZK8K,1800 Bed Sheet Set 6 PIECE,Full,Sage,77.16,77.94,-0.7800000000000011,13,14,2,2,0.15384615384615385,0.14285714285714285,0.010989010989011005,False
B0822XD5NV,"1800 Fitted Sheet 21"" Deep",Twin XL,Beige,76.9,30.76,46.14,14,10,5,2,0.35714285714285715,0.2,0.15714285714285714,False
B0CNRXQRJP,1800 Bed Sheets,Full,Pistachio,75.94,227.82,-151.88,109,182,2,6,0.01834862385321101,0.03296703296703297,-0.014618409113821958,False
B0BTZ4CCZC,1800 Bed Sheet Set 6 PIECE,Twin XL,Emerald Green,75.94,75.94,0.0,20,33,2,2,0.1,0.06060606060606061,0.0393939393939394,False
B0DGQQY3LX,1800 Bed Sheets,Full,Oxford Stripe Hazy Lilac,75.94,75.94,0.0,68,90,2,2,0.029411764705882353,0.022222222222222223,0.0071895424836601295,False
B0BTZ45V1H,1800 Bed Sheet Set 6 PIECE,Twin XL,Lavender,75.94,113.91,-37.97,3,8,2,3,0.6666666666666666,0.375,0.29166666666666663,False
B0DGQQYPRL,1800 Bed Sheets,Full,Oxford Stripe Sage,75.94,151.88,-75.94,103,130,2,4,0.019417475728155338,0.03076923076923077,-0.011351755041075433,False
B0BTZ6GX35,1800 Bed Sheet Set 6 PIECE,Twin,Navy Blue,75.94,0.0,75.94,9,7,2,0,0.2222222222222222,0.0,0.2222222222222222,False
B01ES3M6OW,1800 Fitted Sheet,Twin,Emerald Green,75.88,0.0,75.88,7,3,4,0,0.5714285714285714,0.0,0.5714285714285714,False
B0BTZ66G9R,1800 Bed Sheet Set 6 PIECE,Twin,Gray,75.18,37.97,37.21000000000001,10,6,2,1,0.2,0.16666666666666666,0.033333333333333354,False
B0CNRYLZCL,1800 Bed Sheets,Full,Poppy Orange,75.18,227.82,-152.64,64,90,2,6,0.03125,0.06666666666666667,-0.035416666666666666,False
B0BTZ61X6H,1800 Bed Sheet Set 6 PIECE,Twin XL,Navy Blue,75.18,0.0,75.18,11,8,2,0,0.18181818181818182,0.0,0.18181818181818182,False
B08L6S7RMB,1800 Pillowcase Set 2 pc,1 Pillowcase Body,White,74.55,59.88,14.669999999999995,21,16,5,4,0.23809523809523808,0.25,-0.011904761904761918,False
B07PSK5GG2,1800 Duvet Cover Set,King,Laced Sky Blue,73.94,147.14,-73.19999999999999,74,45,2,4,0.02702702702702703,0.08888888888888889,-0.061861861861861864,False
B07MHRNH3W,1800 Duvet Cover Set,King,Light Gray,73.94,73.19999999999999,0.7400000000000091,46,33,2,2,0.043478260869565216,0.06060606060606061,-0.01712779973649539,False
B0822W8CWV,"1800 Fitted Sheet 21"" Deep",Queen,White,71.91,119.85,-47.94,24,23,3,5,0.125,0.21739130434782608,-0.09239130434782608,False
B08D11NY4C,"1800 Fitted Sheet 21"" Deep",Queen,Brown,71.91,23.97,47.94,26,30,3,1,0.11538461538461539,0.03333333333333333,0.08205128205128207,False
B00RKHXLE8,1800 Pillowcase Set 2 pc,Set of 2 King Size,Brick Red,71.88,35.94,35.94,18,9,4,2,0.2222222222222222,0.2222222222222222,0.0,False
B010LB000M,1800 Pillowcase Set 2 pc,Set of 2 King Size,Striped White,71.88,89.85,-17.97,11,13,4,5,0.36363636363636365,0.38461538461538464,-0.02097902097902099,False
B013FJJXBY,1800 Pillowcase Set 2 pc,Set of 2 King Size,Royal Blue,71.88,17.97,53.91,26,21,4,1,0.15384615384615385,0.047619047619047616,0.10622710622710624,False
B0CNWH9YHL,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Taupe,71.88,17.97,53.91,11,6,4,1,0.36363636363636365,0.16666666666666666,0.196969696969697,False
B00RKHXK80,1800 Pillowcase Set 2 pc,Set of 2 King Size,Purple,71.88,0.0,71.88,14,6,4,0,0.2857142857142857,0.0,0.2857142857142857,False
B014MVUCCI,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Lavender,71.88,89.85,-17.97,28,31,4,5,0.14285714285714285,0.16129032258064516,-0.018433179723502308,False
B00RKHWYU0,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Brown,71.88,35.94,35.94,23,17,4,2,0.17391304347826086,0.11764705882352941,0.056265984654731455,False
B08TRPW85X,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Teal,71.52,53.91,17.61,32,23,4,3,0.125,0.13043478260869565,-0.0054347826086956486,False
B0822WZZ26,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Laced Sky Blue,71.16,35.94,35.22,28,24,4,2,0.14285714285714285,0.08333333333333333,0.05952380952380952,False
B01DN0A8L4,1800 Bed Sheets,Twin XL,Yellow,69.94,174.85,-104.91,70,92,2,5,0.02857142857142857,0.05434782608695652,-0.02577639751552795,False
B0CNRYJF31,1800 Bed Sheets,Twin,Pistachio,69.94,104.91,-34.97,57,72,2,3,0.03508771929824561,0.041666666666666664,-0.006578947368421052,False
B08V8ZVGQ6,1800 Bed Sheets,RV / Short Queen,Brick Red,69.94,34.97,34.97,38,25,2,1,0.05263157894736842,0.04,0.012631578947368417,False
B0CNRYJ8QB,1800 Bed Sheets,RV / Short Queen,Terracotta,69.94,0.0,69.94,44,30,2,0,0.045454545454545456,0.0,0.045454545454545456,False
B01DN09Z7M,1800 Bed Sheets,Twin,Coral,69.94,104.91,-34.97,67,76,2,3,0.029850746268656716,0.039473684210526314,-0.009622937941869598,False
B00O35D8NY,1800 Bed Sheets,Twin,Purple,69.94,69.94,0.0,73,80,3,2,0.0410958904109589,0.025,0.0160958904109589,False
B01DK4LZV0,1800 Bed Sheets,Twin XL,Striped White,69.94,244.79,-174.85,144,110,2,7,0.013888888888888888,0.06363636363636363,-0.04974747474747474,False
B0CLYBGP2S,1800 Bed Sheets,Twin,Taupe,69.94,104.91,-34.97,12,70,2,3,0.16666666666666666,0.04285714285714286,0.1238095238095238,False
B016P42OTE,1800 Bed Sheets,Twin XL,Gold,69.94,0.0,69.94,16,21,2,0,0.125,0.0,0.125,False
B00ZSGVBZE,1800 Bed Sheets,Twin,Striped Gray/Silver,69.94,34.97,34.97,33,46,2,1,0.06060606060606061,0.021739130434782608,0.038866930171278,False
B016P42SOU,1800 Bed Sheets,Twin XL,Purple,69.94,104.91,-34.97,29,46,2,3,0.06896551724137931,0.06521739130434782,0.003748125937031485,False
B0CNRZB226,1800 Bed Sheets,RV / Short Queen,Blue Nova,69.94,34.97,34.97,56,66,2,1,0.03571428571428571,0.015151515151515152,0.02056277056277056,False
B00O35D9LA,1800 Bed Sheets,Twin,Brick Red,69.24000000000001,69.94,-0.6999999999999886,49,40,2,2,0.04081632653061224,0.05,-0.009183673469387761,False
B0CLYF6S8G,1800 Bed Sheets,Twin,Burgundy,69.24000000000001,34.97,34.27000000000001,15,26,2,1,0.13333333333333333,0.038461538461538464,0.09487179487179487,False
B098PC693H,Velvet Ultrasonic Coverlet,King-California King,Teal,66.61,0.0,66.61,36,21,1,0,0.027777777777777776,0.0,0.027777777777777776,False
B07J3SXSLT,Cotton Flannel Sheet Set 180GSM,King,Gray,65.97,0.0,65.97,18,22,1,0,0.05555555555555555,0.0,0.05555555555555555,False
B08TRRF1JN,1800 Fitted Sheet,King,Golden Ivory,65.91,43.94,21.97,18,17,3,2,0.16666666666666666,0.11764705882352941,0.04901960784313725,False
B08NPRQW9J,400TC Cotton Sheet Set,Queen,Light Gray,64.97,0.0,64.97,13,12,1,0,0.07692307692307693,0.0,0.07692307692307693,False
B08NPNP2WT,400TC Cotton Sheet Set,Full,Green,64.97,64.97,0.0,4,3,1,1,0.25,0.3333333333333333,-0.08333333333333331,False
B08NPSNLSV,400TC Cotton Sheet Set,Full,Beige,64.97,0.0,64.97,7,4,1,0,0.14285714285714285,0.0,0.14285714285714285,False
B0822Z86NL,1800 Bedskirt,Queen,Black,62.91,0.0,62.91,20,15,3,0,0.15,0.0,0.15,False
B0822ZP2SL,1800 Bedskirt,Queen,Spa Blue,62.91,146.79,-83.88,51,52,3,7,0.058823529411764705,0.1346153846153846,-0.0757918552036199,False
B0CYCR3DK3,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Brown,59.97,0.0,59.97,4,0,1,0,0.25,,,False
B0CYCQC3PH,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Ivory,59.97,0.0,59.97,8,9,1,0,0.125,0.0,0.125,False
B01ETTGAC4,1800 Flat Sheet,King,Light Gray,59.91,59.91,0.0,11,14,3,3,0.2727272727272727,0.21428571428571427,0.05844155844155843,False
B0823115FS,1800 Bedskirt,Full,Light Gray,59.91,19.97,39.94,21,16,3,1,0.14285714285714285,0.0625,0.08035714285714285,False
B0892NN6XL,1800 Flat Sheet,California King,Spa Blue,59.91,0.0,59.91,4,2,3,0,0.75,0.0,0.75,False
B01ETTH802,1800 Flat Sheet,California King,Beige,59.91,39.94,19.97,10,12,3,2,0.3,0.16666666666666666,0.13333333333333333,False
B01ETTI5CC,1800 Flat Sheet,California King,Lavender,59.91,19.97,39.94,11,6,3,1,0.2727272727272727,0.16666666666666666,0.10606060606060605,False
B0822ZFNGJ,1800 Bedskirt,Twin XL,Light Gray,59.91,39.94,19.97,18,20,3,2,0.16666666666666666,0.1,0.06666666666666665,False
B01ES3LPWG,1800 Fitted Sheet,Queen,Brick Red,59.91,19.97,39.94,12,8,3,1,0.25,0.125,0.125,False
B01ES3MJ3U,1800 Fitted Sheet,Queen,Spa Mint,59.91,39.94,19.97,24,22,3,2,0.125,0.09090909090909091,0.03409090909090909,False
B0822XNZ8M,1800 Bedskirt,Twin XL,Gray,59.91,99.85,-39.94,21,26,3,5,0.14285714285714285,0.19230769230769232,-0.04945054945054947,False
B0CYCP3D24,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Tan,58.97,0.0,58.97,30,32,1,0,0.03333333333333333,0.0,0.03333333333333333,False
B0CYCPFWQL,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Blue Hydrangea,58.97,0.0,58.97,20,16,1,0,0.05,0.0,0.05,False
B01N2U4UA3,Cotton Flannel Sheet Set 160GSM,King,Burgundy,58.97,0.0,58.97,12,10,1,0,0.08333333333333333,0.0,0.08333333333333333,False
B097YWYJK1,Cotton Flannel Sheet Set 180GSM,Queen,Ivory,58.97,58.97,0.0,23,15,1,1,0.043478260869565216,0.06666666666666667,-0.02318840579710145,False
B01N2U4SYT,Cotton Flannel Sheet Set 160GSM,King,Blue/Gray Snowflakes,58.97,0.0,58.97,4,10,1,0,0.25,0.0,0.25,False
B0CYCPGS5Q,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Ivory,58.97,58.97,0.0,24,28,1,1,0.041666666666666664,0.03571428571428571,0.005952380952380952,False
