asin,collection,size,color,sales,prior_sales,sales_delta,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp,qualified
B0822Y1CB6,1800 Pillowcase Set 4 pc,King,Blue Hydrangea,95.85000000000001,27.0,68.85000000000001,20,8,4,1,0.2,0.125,0.07500000000000001,False
B0822Y8RMW,1800 Pillowcase Set 4 pc,Standard,Blue Hydrangea,95.85,81.0,14.849999999999994,60,20,4,3,0.06666666666666667,0.15,-0.08333333333333333,False
B00ZSGVBZE,1800 Bed Sheets,Twin,Striped Gray/Silver,94.41,69.94,24.47,168,33,5,2,0.02976190476190476,0.06060606060606061,-0.030844155844155847,False
B07WZP4STM,Cotton Flannel Sheet Set 180GSM,Queen,Navy,94.34,0.0,94.34,74,50,2,0,0.02702702702702703,0.0,0.02702702702702703,False
B0BTZ6PZJB,1800 Bed Sheet Set 6 PIECE,Split King,Light Gray,93.62,0.0,93.62,28,9,2,0,0.07142857142857142,0.0,0.07142857142857142,False
B0BTZ6FYXD,1800 Bed Sheet Set 6 PIECE,California King,Sage,93.44,0.0,93.44,30,4,2,0,0.06666666666666667,0.0,0.06666666666666667,False
B01ETTDYPK,1800 Flat Sheet,Twin,White,92.59,143.73,-51.139999999999986,41,26,7,9,0.17073170731707318,0.34615384615384615,-0.17542213883677296,False
B0822YC6GS,1800 Pillowcase Set 4 pc,Standard,Beige,91.8,0.0,91.8,58,10,4,0,0.06896551724137931,0.0,0.06896551724137931,False
B013FJJXBY,1800 Pillowcase Set 2 pc,Set of 2 King Size,Royal Blue,91.62,71.88,19.74000000000001,56,26,6,4,0.10714285714285714,0.15384615384615385,-0.04670329670329672,False
B00RKHX0LC,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Purple,91.61999999999999,35.94,55.67999999999999,28,14,6,2,0.21428571428571427,0.14285714285714285,0.07142857142857142,False
B08L6S7RMB,1800 Pillowcase Set 2 pc,1 Pillowcase Body,White,91.29,74.55,16.74000000000001,58,21,7,5,0.1206896551724138,0.23809523809523808,-0.11740558292282428,False
B01ETTE3O6,1800 Flat Sheet,Twin,Navy Blue,91.02000000000001,0.0,91.02000000000001,15,3,6,0,0.4,0.0,0.4,False
B08V91NK5W,1800 Bed Sheets,RV / Short Queen,Navy Blue,90.91,139.88,-48.97,78,49,3,4,0.038461538461538464,0.08163265306122448,-0.04317111459968602,False
B0CLYDTMYZ,1800 Bed Sheets,Twin XL,Burgundy,90.91,34.97,55.94,69,18,3,1,0.043478260869565216,0.05555555555555555,-0.012077294685990336,False
B01ETTI3EC,1800 Flat Sheet,California King,Black,90.85,219.67,-128.82,66,34,5,11,0.07575757575757576,0.3235294117647059,-0.24777183600713015,False
B0CYCRTCSN,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Lavender,90.32,0.0,90.32,78,28,2,0,0.02564102564102564,0.0,0.02564102564102564,False
B0CYCTJ5M7,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Tan,89.94,0.0,89.94,26,15,2,0,0.07692307692307693,0.0,0.07692307692307693,False
B08NPT2QQ4,400TC Cotton Sheet Set,Twin,Light Blue,89.94,49.97,39.97,8,3,2,1,0.25,0.3333333333333333,-0.08333333333333331,False
B01ETTHN7U,1800 Flat Sheet,Full,Gray,89.85,0.0,89.85,26,10,5,0,0.19230769230769232,0.0,0.19230769230769232,False
B07MHRNH3W,1800 Duvet Cover Set,King,Light Gray,88.71000000000001,73.94,14.77000000000001,78,46,3,2,0.038461538461538464,0.043478260869565216,-0.0050167224080267525,False
B07YYBX99F,Silk Pillowcase,"King 20"" X 36""","White, Black Piping",87.94,0.0,87.94,25,2,2,0,0.08,0.0,0.08,False
B0822WCRPX,"1800 Fitted Sheet 21"" Deep",Full,White,87.85,0.0,87.85,37,14,5,0,0.13513513513513514,0.0,0.13513513513513514,False
B08TRPHQSR,1800 Fitted Sheet,Queen,Light Blue,87.85,0.0,87.85,65,15,5,0,0.07692307692307693,0.0,0.07692307692307693,False
B0822VXJ3F,"1800 Fitted Sheet 21"" Deep",Full,Navy Blue,87.85,0.0,87.85,22,2,5,0,0.22727272727272727,0.0,0.22727272727272727,False
B0822WXH7Z,"1800 Fitted Sheet 21"" Deep",Twin XL,Light Gray,87.85,21.97,65.88,31,10,5,1,0.16129032258064516,0.1,0.06129032258064515,False
B01ES3LNSC,1800 Fitted Sheet,Queen,Purple,87.85,0.0,87.85,24,7,5,0,0.20833333333333334,0.0,0.20833333333333334,False
B0822XRHJV,1800 Bedskirt,Twin XL,Navy Blue,87.85,199.7,-111.85,40,39,5,10,0.125,0.2564102564102564,-0.1314102564102564,False
B01ES3MNCM,1800 Fitted Sheet,Twin XL,Navy Blue,86.3,37.94,48.36,12,7,5,2,0.4166666666666667,0.2857142857142857,0.130952380952381,False
B0892MH6N9,1800 Fitted Sheet,Twin XL,Spa Blue,86.3,37.94,48.36,24,8,5,2,0.20833333333333334,0.25,-0.04166666666666666,False
B00RKHXH42,1800 Pillowcase Set 2 pc,Set of 2 King Size,Gold,86.22,17.97,68.25,17,10,6,1,0.35294117647058826,0.1,0.2529411764705882,False
B0CYCQ212T,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Spa Blue,84.94,49.97,34.97,104,21,2,1,0.019230769230769232,0.047619047619047616,-0.028388278388278385,False
B01ES3MA0W,1800 Fitted Sheet,Queen,Coral,84.85,19.97,64.88,31,11,5,1,0.16129032258064516,0.09090909090909091,0.07038123167155425,False
B0822XNZ8M,1800 Bedskirt,Twin XL,Gray,84.85,59.91,24.939999999999998,59,21,5,3,0.0847457627118644,0.14285714285714285,-0.058111380145278446,False
B01ETTGDOO,1800 Flat Sheet,King,Lavender,84.85,0.0,84.85,24,7,5,0,0.20833333333333334,0.0,0.20833333333333334,False
B08TRRD9T6,1800 Flat Sheet,King,Golden Ivory,84.85,19.97,64.88,42,11,5,1,0.11904761904761904,0.09090909090909091,0.02813852813852813,False
B07M6VHK9G,1800 Duvet Cover Set,Queen,Black,83.91,0.0,83.91,38,40,3,0,0.07894736842105263,0.0,0.07894736842105263,False
B0BTZ5617B,1800 Bed Sheet Set 6 PIECE,Split King,Navy Blue,83.76,0.0,83.76,14,3,2,0,0.14285714285714285,0.0,0.14285714285714285,False
B0CYCP3H4R,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Blue Nova,83.19,44.97,38.22,97,25,2,1,0.020618556701030927,0.04,-0.019381443298969073,False
B0CYCNNTMH,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Light Gray,83.19,0.0,83.19,34,12,2,0,0.058823529411764705,0.0,0.058823529411764705,False
B01M292VUS,Cotton Flannel Sheet Set 160GSM,Queen,Navy,83.14,0.0,83.14,24,19,2,0,0.08333333333333333,0.0,0.08333333333333333,False
B01MDQRQRR,Cotton Flannel Sheet Set 160GSM,Queen,White,83.14,0.0,83.14,46,17,2,0,0.043478260869565216,0.0,0.043478260869565216,False
B07X3WM444,Cotton Flannel Sheet Set 160GSM,Queen,Light Blue Plaid,83.14,51.97,31.17,46,17,2,1,0.043478260869565216,0.058823529411764705,-0.015345268542199489,False
B01MQ4LRDY,Cotton Flannel Sheet Set 160GSM,Queen,Gray,83.14,259.85,-176.71000000000004,31,17,2,5,0.06451612903225806,0.29411764705882354,-0.22960151802656548,False
B08D119XFS,"1800 Fitted Sheet 21"" Deep",King,Aqua,83.08,0.0,83.08,33,9,4,0,0.12121212121212122,0.0,0.12121212121212122,False
B0822WNDSS,"1800 Fitted Sheet 21"" Deep",King,Light Gray,83.08,25.97,57.11,57,24,4,1,0.07017543859649122,0.041666666666666664,0.02850877192982456,False
B01DN0BDW2,1800 Pillowcase Set 2 pc,Set of 2 King Size,Emerald Green,81.75,53.91,27.840000000000003,46,20,5,3,0.10869565217391304,0.15,-0.041304347826086954,False
B0CYCQQLY9,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Black,80.7,0.0,80.7,25,9,2,0,0.08,0.0,0.08,False
B07J3YKXS2,Cotton Flannel Sheet Set 180GSM,Twin XL,Gray,79.94,49.97,29.97,14,4,2,1,0.14285714285714285,0.25,-0.10714285714285715,False
B01N7IE9TA,Cotton Flannel Sheet Set 160GSM,Full,Navy,79.94,49.97,29.97,14,5,2,1,0.14285714285714285,0.2,-0.05714285714285716,False
B07YYM3KHM,Cotton Flannel Sheet Set 160GSM,Full,Burgundy,79.94,0.0,79.94,48,18,2,0,0.041666666666666664,0.0,0.041666666666666664,False
B07YYL62HZ,Cotton Flannel Sheet Set 160GSM,Twin,Gray,79.14,43.97,35.17,19,5,2,1,0.10526315789473684,0.2,-0.09473684210526317,False
B0822XR2SH,1800 Pillowcase Set 2 pc,Set of 2 King Size,Pinstripe Gray,79.05,0.0,79.05,21,15,5,0,0.23809523809523808,0.0,0.23809523809523808,False
B0822XDTL3,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Brick Red,78.14,91.94,-13.799999999999997,120,18,2,2,0.016666666666666666,0.1111111111111111,-0.09444444444444444,False
B0892N7BGH,1800 Fitted Sheet,King,Spa Blue,77.98,21.97,56.010000000000005,40,10,4,1,0.1,0.1,0.0,False
B09SQF6WDH,1800 Duvet Cover Set,Twin,Sage,77.19,0.0,77.19,30,7,3,0,0.1,0.0,0.1,False
B0B2Q5M6KH,1800 Bedskirt,Full,Golden Ivory,76.88,39.94,36.94,38,25,4,2,0.10526315789473684,0.08,0.025263157894736835,False
B08CHPM1CK,1800 Ultrasonic Coverlet,Twin,Gray,76.74,47.97,28.769999999999996,83,43,2,1,0.024096385542168676,0.023255813953488372,0.0008405715886803042,False
B08D11NY4C,"1800 Fitted Sheet 21"" Deep",Queen,Brown,76.68,71.91,4.77000000000001,76,26,4,3,0.05263157894736842,0.11538461538461539,-0.06275303643724697,False
B0CNRYR2PJ,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Poppy Orange,76.35,53.91,22.439999999999998,34,25,5,3,0.14705882352941177,0.12,0.027058823529411774,False
B00RKHXLE8,1800 Pillowcase Set 2 pc,Set of 2 King Size,Brick Red,76.35,71.88,4.469999999999999,27,18,5,4,0.18518518518518517,0.2222222222222222,-0.037037037037037035,False
B08L6SJXTL,1800 Pillowcase Set 2 pc,1 Pillowcase Body,Blue Hydrangea,76.32000000000001,29.94,46.38000000000001,30,9,6,2,0.2,0.2222222222222222,-0.0222222222222222,False
B0BTZ47QWS,1800 Bed Sheet Set 6 PIECE,Twin XL,Black,75.94,0.0,75.94,18,7,2,0,0.1111111111111111,0.0,0.1111111111111111,False
B0822TX6QS,1800 Pillow Shams 2 piece,King,White,74.82,14.97,59.849999999999994,33,15,6,1,0.18181818181818182,0.06666666666666667,0.11515151515151516,False
B0BTZ6DTKK,1800 Bed Sheet Set 6 PIECE,Queen,Brick Red,74.74,0.0,74.74,62,14,2,0,0.03225806451612903,0.0,0.03225806451612903,False
B01ES3N4M0,1800 Fitted Sheet,King,Brown,74.68,0.0,74.68,21,8,4,0,0.19047619047619047,0.0,0.19047619047619047,False
B0CNRX7KCP,1800 Bed Sheets,California King,Pistachio,72.14,44.97,27.17,236,30,2,1,0.00847457627118644,0.03333333333333333,-0.024858757062146894,False
B0BTZ4QWHW,1800 Bed Sheet Set 6 PIECE,Full,Blush Pink,72.09,38.97,33.120000000000005,42,8,2,1,0.047619047619047616,0.125,-0.07738095238095238,False
B0BTZ6WFRX,1800 Bed Sheet Set 6 PIECE,Full,Light Gray,72.09,38.97,33.120000000000005,33,8,2,1,0.06060606060606061,0.125,-0.06439393939393939,False
B08BZWQYW7,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Tan,71.94,0.0,71.94,104,16,2,0,0.019230769230769232,0.0,0.019230769230769232,False
B0822XZ4VD,1800 Bedskirt,Queen,Brick Red,71.28,20.97,50.31,46,16,4,1,0.08695652173913043,0.0625,0.024456521739130432,False
B01ES3LFHQ,1800 Fitted Sheet,Queen,Aqua,70.88,19.97,50.91,44,12,4,1,0.09090909090909091,0.08333333333333333,0.007575757575757583,False
B07YYKZTKW,Cotton Flannel Sheet Set 160GSM,Twin XL,Burgundy,70.34,43.97,26.370000000000005,16,7,2,1,0.125,0.14285714285714285,-0.01785714285714285,False
B0822WCBNG,"1800 Fitted Sheet 21"" Deep",Twin XL,Navy Blue,70.28,0.0,70.28,13,12,4,0,0.3076923076923077,0.0,0.3076923076923077,False
B08D12145H,"1800 Fitted Sheet 21"" Deep",Twin XL,Aqua,70.28,0.0,70.28,52,10,4,0,0.07692307692307693,0.0,0.07692307692307693,False
B01ES3ME9Y,1800 Fitted Sheet,Twin,Spa Mint,70.18,37.94,32.24000000000001,24,11,4,2,0.16666666666666666,0.18181818181818182,-0.015151515151515166,False
B07WZP4C59,Cotton Flannel Sheet Set 180GSM,California King,Navy,69.97,139.94,-69.97,3,6,1,2,0.3333333333333333,0.3333333333333333,0.0,False
B0822Y42LB,1800 Pillowcase Set 4 pc,Standard,Spa Blue,68.85,54.0,14.849999999999994,55,14,3,2,0.05454545454545454,0.14285714285714285,-0.08831168831168831,False
B01ETTGSFI,1800 Flat Sheet,King,Emerald Green,67.88,0.0,67.88,30,6,4,0,0.13333333333333333,0.0,0.13333333333333333,False
B01ETTH15O,1800 Flat Sheet,King,Spa Mint,67.88,19.97,47.91,34,17,4,1,0.11764705882352941,0.058823529411764705,0.058823529411764705,False
B01ETTDVSK,1800 Flat Sheet,Queen,Navy Blue,67.33000000000001,0.0,67.33000000000001,19,2,4,0,0.21052631578947367,0.0,0.21052631578947367,False
B01ES3M4SA,1800 Fitted Sheet,Twin,Coral,67.33,37.94,29.39,16,1,4,2,0.25,2.0,-1.75,False
B01ES3OIE8,1800 Fitted Sheet,Full,Lavender,67.33,0.0,67.33,23,3,4,0,0.17391304347826086,0.0,0.17391304347826086,False
B01ETTDUK4,1800 Flat Sheet,Queen,Beige,67.33,37.94,29.39,21,8,4,2,0.19047619047619047,0.25,-0.059523809523809534,False
B01ETTETZE,1800 Flat Sheet,Queen,Blue Hydrangea,67.33,18.97,48.36,46,10,4,1,0.08695652173913043,0.1,-0.013043478260869573,False
B0BTZ4S1BW,1800 Bed Sheet Set 6 PIECE,Full,Emerald Green,67.12,0.0,67.12,25,5,2,0,0.08,0.0,0.08,False
B0BTZ5LJPR,1800 Bed Sheet Set 6 PIECE,Full,Beige,66.24,77.94,-11.700000000000003,61,6,2,2,0.03278688524590164,0.3333333333333333,-0.3005464480874317,False
B0BTZ6J8CX,1800 Bed Sheet Set 6 PIECE,Full,Brown,66.24,0.0,66.24,13,5,2,0,0.15384615384615385,0.0,0.15384615384615385,False
B0822YSHTY,1800 Bedskirt,Cal King,White,65.46,344.55,-279.09000000000003,31,82,3,15,0.0967741935483871,0.18292682926829268,-0.08615263571990558,False
B0822XW5PF,1800 Bedskirt,King,Spa Blue,65.46,91.88,-26.42,96,43,3,4,0.03125,0.09302325581395349,-0.06177325581395349,False
B08NPRQW9J,400TC Cotton Sheet Set,Queen,Light Gray,64.97,64.97,0.0,22,13,1,1,0.045454545454545456,0.07692307692307693,-0.03146853146853147,False
B0CNRYJ8QB,1800 Bed Sheets,RV / Short Queen,Terracotta,64.69,69.94,-5.25,72,44,2,2,0.027777777777777776,0.045454545454545456,-0.01767676767676768,False
B0BTZ6VF2T,1800 Bed Sheet Set 6 PIECE,Twin,Black,64.54,0.0,64.54,18,11,2,0,0.1111111111111111,0.0,0.1111111111111111,False
B0BTZ4CCZC,1800 Bed Sheet Set 6 PIECE,Twin XL,Emerald Green,64.54,75.94,-11.399999999999991,49,20,2,2,0.04081632653061224,0.1,-0.059183673469387764,False
B0BTZ7F43W,1800 Bed Sheet Set 6 PIECE,Twin,Lavender,64.54,0.0,64.54,20,5,2,0,0.1,0.0,0.1,False
B01ES3NKDS,1800 Fitted Sheet,Twin XL,Emerald Green,64.48,18.97,45.510000000000005,12,10,4,1,0.3333333333333333,0.1,0.2333333333333333,False
B01ES3MWTQ,1800 Fitted Sheet,Twin XL,Gold,64.48,0.0,64.48,16,2,4,0,0.25,0.0,0.25,False
B01ETTEJL8,1800 Flat Sheet,Queen,Lavender,64.48,0.0,64.48,17,5,4,0,0.23529411764705882,0.0,0.23529411764705882,False
B0BTZ2SYMM,1800 Bed Sheet Set 6 PIECE,Full,Lavender,62.92,0.0,62.92,39,12,2,0,0.05128205128205128,0.0,0.05128205128205128,False
B08CZZWN9N,"1800 Fitted Sheet 21"" Deep",California King,Emerald Green,62.31,0.0,62.31,10,5,3,0,0.3,0.0,0.3,False
B0822W5CW8,"1800 Fitted Sheet 21"" Deep",Queen,Navy Blue,62.31,23.97,38.34,27,7,3,1,0.1111111111111111,0.14285714285714285,-0.031746031746031744,False
B0822Y5XHB,1800 Bedskirt,King,Gray,62.01,114.85,-52.839999999999996,49,25,3,5,0.061224489795918366,0.2,-0.13877551020408163,False
B010LB000M,1800 Pillowcase Set 2 pc,Set of 2 King Size,Striped White,61.08,71.88,-10.799999999999997,21,11,4,4,0.19047619047619047,0.36363636363636365,-0.17316017316017318,False
B01DN0BHR8,1800 Pillowcase Set 2 pc,Set of 2 King Size,Yellow,61.08,35.58,25.5,52,20,4,2,0.07692307692307693,0.1,-0.023076923076923078,False
B0CNRYSG8F,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Terracotta,61.08,17.97,43.11,37,24,4,1,0.10810810810810811,0.041666666666666664,0.06644144144144146,False
B0CNS23FJJ,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Pistachio,61.08,17.97,43.11,36,11,4,1,0.1111111111111111,0.09090909090909091,0.020202020202020193,False
B0822XRYKY,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Chevron Gray,61.08,0.0,61.08,25,42,4,0,0.16,0.0,0.16,False
B0CYCQPWXR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Spa Blue,59.97,0.0,59.97,15,3,1,0,0.06666666666666667,0.0,0.06666666666666667,False
B08YP4GVZ7,Ruffle Skirt Bedspread Solid,King,Solid Gray,59.97,0.0,59.97,17,13,1,0,0.058823529411764705,0.0,0.058823529411764705,False
B0CYCP9R6B,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Navy Blue,59.97,0.0,59.97,6,3,1,0,0.16666666666666666,0.0,0.16666666666666666,False
B08NPRNCSJ,400TC Cotton Sheet Set,King,Navy,59.97,0.0,59.97,17,3,1,0,0.058823529411764705,0.0,0.058823529411764705,False
B0DGQQC5ZT,1800 Bed Sheets,Twin XL,Oxford Stripe Hazy Lilac,59.44,104.91,-45.47,159,36,2,3,0.012578616352201259,0.08333333333333333,-0.07075471698113207,False
B016P42OTE,1800 Bed Sheets,Twin XL,Gold,59.44,69.94,-10.5,77,16,2,2,0.025974025974025976,0.125,-0.09902597402597402,False
B01ES3NEQQ,1800 Fitted Sheet,King,Lavender,59.31,0.0,59.31,28,5,3,0,0.10714285714285714,0.0,0.10714285714285714,False
B01ES3NQBO,1800 Fitted Sheet,King,Emerald Green,59.31,0.0,59.31,38,13,3,0,0.07894736842105263,0.0,0.07894736842105263,False
B01ES3NCYK,1800 Fitted Sheet,King,Black,59.31,21.97,37.34,14,4,3,1,0.21428571428571427,0.25,-0.035714285714285726,False
B08TRPNC1C,1800 Fitted Sheet,King,Teal,59.31,43.94,15.370000000000005,22,9,3,2,0.13636363636363635,0.2222222222222222,-0.08585858585858586,False
B09SQDYXCW,1800 Duvet Cover Set,King,Sage,59.14,0.0,59.14,97,52,2,0,0.020618556701030927,0.0,0.020618556701030927,False
B0822YKJGX,1800 Bedskirt,Cal King,Gray,58.56,0.0,58.56,20,11,3,0,0.15,0.0,0.15,False
B0822Z37LB,1800 Bedskirt,Cal King,Light Gray,58.56,22.97,35.59,41,14,3,1,0.07317073170731707,0.07142857142857142,0.0017421602787456442,False
B0BTZ7KY66,1800 Bed Sheet Set 6 PIECE,Split King,Spa Blue,57.97,57.97,0.0,22,10,1,1,0.045454545454545456,0.1,-0.05454545454545455,False
B08CZZXTVT,"1800 Fitted Sheet 21"" Deep",Queen,Lavender,57.510000000000005,23.97,33.540000000000006,32,9,3,1,0.09375,0.1111111111111111,-0.017361111111111105,False
B08CZZV6R5,"1800 Fitted Sheet 21"" Deep",Queen,Aqua,57.510000000000005,0.0,57.510000000000005,86,15,3,0,0.03488372093023256,0.0,0.03488372093023256,False
B0B2Q4BMD1,1800 Bedskirt,Twin,Golden Ivory,56.91,0.0,56.91,17,11,3,0,0.17647058823529413,0.0,0.17647058823529413,False
B0822T9KTD,1800 Pillow Shams 2 piece,Standard,Gray,56.879999999999995,14.97,41.91,21,11,4,1,0.19047619047619047,0.09090909090909091,0.09956709956709955,False
B08TRQBMZD,1800 Fitted Sheet,California King,Golden Ivory,56.010000000000005,21.97,34.040000000000006,16,8,3,1,0.1875,0.125,0.0625,False
B07J3TFC6H,Cotton Flannel Sheet Set 180GSM,California King,White,55.97,0.0,55.97,13,5,1,0,0.07692307692307693,0.0,0.07692307692307693,False
B07PP4PSBZ,1800 Duvet Cover Set,Queen,Laced Sky Blue,55.94,34.97,20.97,137,190,2,1,0.014598540145985401,0.005263157894736842,0.00933538225124856,False
B0CNRYSD6P,1800 Bed Sheets,RV / Short Queen,Poppy Orange,55.94,139.18,-83.24000000000001,50,30,2,4,0.04,0.13333333333333333,-0.09333333333333332,False
B0DGQP5QR6,1800 Bed Sheets,Twin,Oxford Stripe Hazy Lilac,55.94,0.0,55.94,120,32,2,0,0.016666666666666666,0.0,0.016666666666666666,False
B0BTZ623WS,1800 Bed Sheet Set 6 PIECE,California King,Black,54.97,109.94,-54.97,7,9,1,2,0.14285714285714285,0.2222222222222222,-0.07936507936507936,False
B01ETTFY9O,1800 Flat Sheet,King,Aqua,53.91,19.97,33.94,23,5,3,1,0.13043478260869565,0.2,-0.06956521739130436,False
B0822XPVC9,1800 Bedskirt,Queen,Royal Blue,53.46,0.0,53.46,35,15,3,0,0.08571428571428572,0.0,0.08571428571428572,False
B0BTZ5L4DM,1800 Bed Sheet Set 6 PIECE,King,Coral,52.97,0.0,52.97,48,0,1,0,0.020833333333333332,,,False
B08NPKL1TC,400TC Cotton Sheet Set,Queen,Green,51.97,0.0,51.97,4,4,1,0,0.25,0.0,0.25,False
B08NPN1ZQR,400TC Cotton Sheet Set,Queen,Gray,51.97,0.0,51.97,23,5,1,0,0.043478260869565216,0.0,0.043478260869565216,False
B08NPRQKN6,400TC Cotton Sheet Set,Queen,Beige,51.97,0.0,51.97,17,11,1,0,0.058823529411764705,0.0,0.058823529411764705,False
B08TRQ3JS8,1800 Fitted Sheet,Twin XL,Golden Ivory,51.21,37.94,13.270000000000003,33,6,3,2,0.09090909090909091,0.3333333333333333,-0.2424242424242424,False
B01ETTDUW2,1800 Flat Sheet,Queen,Gray,51.21,0.0,51.21,21,3,3,0,0.14285714285714285,0.0,0.14285714285714285,False
B010LB03E0,1800 Pillowcase Set 2 pc,Set of 2 King Size,Striped Gray/Silver,51.209999999999994,17.97,33.239999999999995,21,5,3,1,0.14285714285714285,0.2,-0.05714285714285716,False
B098PCK3R7,Velvet Ultrasonic Coverlet,Full-Queen,Blush Pink,51.17,0.0,51.17,23,13,1,0,0.043478260869565216,0.0,0.043478260869565216,False
B0CYCQ8LZ1,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Aqua,50.97,0.0,50.97,12,1,1,0,0.08333333333333333,0.0,0.08333333333333333,False
B0CYCN8T3Y,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Lavender,50.97,0.0,50.97,15,7,1,0,0.06666666666666667,0.0,0.06666666666666667,False
B0D7JMQPCQ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Spa Mint,50.97,0.0,50.97,25,13,1,0,0.04,0.0,0.04,False
B0CYCNR9XQ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Blue Nova,50.97,0.0,50.97,15,6,1,0,0.06666666666666667,0.0,0.06666666666666667,False
B0CYCNPNLC,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Light Gray,50.96,0.0,50.96,15,7,1,0,0.06666666666666667,0.0,0.06666666666666667,False
B08TRR3SNS,1800 Flat Sheet,King,Blush Pink,50.91,0.0,50.91,66,28,3,0,0.045454545454545456,0.0,0.045454545454545456,False
B01ES3L9GS,1800 Fitted Sheet,Queen,Navy Blue,50.91,39.94,10.969999999999999,24,12,3,2,0.125,0.16666666666666666,-0.04166666666666666,False
B08TRPRMH9,1800 Fitted Sheet,Queen,Teal,50.91,39.94,10.969999999999999,35,13,3,2,0.08571428571428572,0.15384615384615385,-0.06813186813186814,False
B08TRTM71S,1800 Flat Sheet,King,Teal,50.91,19.97,30.939999999999998,19,3,3,1,0.15789473684210525,0.3333333333333333,-0.17543859649122806,False
B0822ZKT44,1800 Bedskirt,Twin XL,Brick Red,50.91,0.0,50.91,17,5,3,0,0.17647058823529413,0.0,0.17647058823529413,False
B0822W37GB,1800 Pillow Shams 2 piece,King,Spa Blue,50.88,14.97,35.910000000000004,57,33,4,1,0.07017543859649122,0.030303030303030304,0.03987240829346092,False
B0822WWR9B,1800 Pillow Shams 2 piece,Standard,Navy Blue,50.88,29.94,20.94,17,17,4,2,0.23529411764705882,0.11764705882352941,0.11764705882352941,False
B0CYCQXH5L,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Black,50.12,117.94,-67.82,18,13,1,2,0.05555555555555555,0.15384615384615385,-0.0982905982905983,False
B0CYCMX1XX,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Gray,50.12,235.88,-185.76,43,18,1,4,0.023255813953488372,0.2222222222222222,-0.19896640826873385,False
