asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp,sales_delta,sales_wow
B01ETTE3O6,1800 Flat Sheet,Twin,Navy Blue,15.97,0.0,4,2,1,0,0.25,0.0,0.25,15.97,
B0822VQ53G,1800 Pillow Shams 2 piece,King,Navy Blue,14.97,0.0,11,5,1,0,0.09090909090909091,0.0,0.09090909090909091,14.97,
B0822VYT3Z,1800 Pillow Shams 2 piece,Standard,Beige,14.97,0.0,5,14,1,0,0.2,0.0,0.2,14.97,
B08L6QYT3L,1800 Pillowcase Set 2 pc,1 Pillowcase Body,Black,14.97,0.0,12,9,1,0,0.08333333333333333,0.0,0.08333333333333333,14.97,
B0822VYWK3,1800 Pillow Shams 2 piece,Standard,Royal Blue,14.97,14.97,15,20,1,1,0.06666666666666667,0.05,0.016666666666666663,0.0,0.0
B0822W17N1,1800 Pillow Shams 2 piece,Standard,Black,0.0,29.94,7,10,0,2,0.0,0.2,-0.2,-29.94,-1.0
B0CLYC255G,1800 Bed Sheets,Full,Taupe,0.0,37.21,0,14,0,1,,0.07142857142857142,,-37.21,-1.0
B0CYCTK7HP,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Sky Blue,0.0,134.91,14,18,0,3,0.0,0.16666666666666666,-0.16666666666666666,-134.91,-1.0
B0CYCP3H4R,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Blue Nova,0.0,44.97,29,35,0,1,0.0,0.02857142857142857,-0.02857142857142857,-44.97,-1.0
B00O35D0YQ,1800 Bed Sheets,California King,Brick Red,0.0,44.97,16,22,0,1,0.0,0.045454545454545456,-0.045454545454545456,-44.97,-1.0
B0822WZZ26,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Laced Sky Blue,0.0,125.78999999999999,23,20,0,7,0.0,0.35,-0.35,-125.78999999999999,-1.0
B0822YGP85,1800 Pillowcase Set 4 pc,Standard,Light Gray,0.0,108.0,18,20,0,4,0.0,0.2,-0.2,-108.0,-1.0
B0D7J4XVRX,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Spa Mint,0.0,44.97,12,14,0,1,0.0,0.07142857142857142,-0.07142857142857142,-44.97,-1.0
B07X4X6YT7,Cotton Flannel Sheet Set 180GSM,Queen,Light Gray Plaid,0.0,58.97,26,16,0,1,0.0,0.0625,-0.0625,-58.97,-1.0
B0822X2TJD,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Brick Red,0.0,51.97,25,25,0,1,0.0,0.04,-0.04,-51.97,-1.0
B00O35D8NY,1800 Bed Sheets,Twin,Purple,0.0,34.97,26,26,0,1,0.0,0.038461538461538464,-0.038461538461538464,-34.97,-1.0
B0DGQP5QR6,1800 Bed Sheets,Twin,Oxford Stripe Hazy Lilac,0.0,69.94,23,14,0,2,0.0,0.14285714285714285,-0.14285714285714285,-69.94,-1.0
B0BTZ6DTKK,1800 Bed Sheet Set 6 PIECE,Queen,Brick Red,0.0,87.94,43,36,0,2,0.0,0.05555555555555555,-0.05555555555555555,-87.94,-1.0
B07X1SX66J,Cotton Flannel Sheet Set 180GSM,King,Light Gray Plaid,0.0,65.97,5,11,0,1,0.0,0.09090909090909091,-0.09090909090909091,-65.97,-1.0
B0CYCQC3PH,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Ivory,0.0,59.97,14,7,0,1,0.0,0.14285714285714285,-0.14285714285714285,-59.97,-1.0
B0BTZ45V1H,1800 Bed Sheet Set 6 PIECE,Twin XL,Lavender,0.0,37.97,10,10,0,1,0.0,0.1,-0.1,-37.97,-1.0
B01ETTG2U4,1800 Flat Sheet,Twin XL,Purple,0.0,16.97,13,5,0,1,0.0,0.2,-0.2,-16.97,-1.0
B01ES3MQX8,1800 Fitted Sheet,King,Gray,0.0,21.97,21,17,0,1,0.0,0.058823529411764705,-0.058823529411764705,-21.97,-1.0
B0BTZ6WFS3,1800 Bed Sheet Set 6 PIECE,Split King,White,0.0,54.97,17,19,0,1,0.0,0.05263157894736842,-0.05263157894736842,-54.97,-1.0
B01ES3MT12,1800 Fitted Sheet,King,Navy Blue,0.0,21.97,4,3,0,1,0.0,0.3333333333333333,-0.3333333333333333,-21.97,-1.0
B0BMW8WYMQ,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Laced Sky Blue,0.0,44.97,17,18,0,1,0.0,0.05555555555555555,-0.05555555555555555,-44.97,-1.0
B0822XZ4VD,1800 Bedskirt,Queen,Brick Red,0.0,41.94,19,20,0,2,0.0,0.1,-0.1,-41.94,-1.0
B0BTZ85K94,1800 Bed Sheet Set 6 PIECE,Full,Aqua,0.0,76.38,8,7,0,2,0.0,0.2857142857142857,-0.2857142857142857,-76.38,-1.0
B01ETTH15O,1800 Flat Sheet,King,Spa Mint,0.0,19.97,9,8,0,1,0.0,0.125,-0.125,-19.97,-1.0
B0BTZ6HL5H,1800 Bed Sheet Set 6 PIECE,Full,Coral,0.0,38.97,5,9,0,1,0.0,0.1111111111111111,-0.1111111111111111,-38.97,-1.0
B01ES3NEQQ,1800 Fitted Sheet,King,Lavender,0.0,43.94,14,8,0,2,0.0,0.25,-0.25,-43.94,-1.0
B01ES3NCYK,1800 Fitted Sheet,King,Black,0.0,43.94,11,4,0,2,0.0,0.5,-0.5,-43.94,-1.0
B0CNRYNV4P,1800 Bed Sheets,Twin XL,Pistachio,0.0,174.85,49,54,0,5,0.0,0.09259259259259259,-0.09259259259259259,-174.85,-1.0
B01ETTHIS4,1800 Flat Sheet,Full,White,0.0,89.85,13,14,0,5,0.0,0.35714285714285715,-0.35714285714285715,-89.85,-1.0
B01N7IE9TA,Cotton Flannel Sheet Set 160GSM,Full,Navy,0.0,99.94,4,5,0,2,0.0,0.4,-0.4,-99.94,-1.0
B07J3T35D5,Cotton Flannel Sheet Set 180GSM,Twin XL,White,0.0,99.94,3,4,0,2,0.0,0.5,-0.5,-99.94,-1.0
B0822YHVQ4,1800 Bedskirt,Twin XL,Royal Blue,0.0,39.94,7,10,0,2,0.0,0.2,-0.2,-39.94,-1.0
B00O35DQMC,1800 Bed Sheets,California King,Navy Blue,0.0,224.85,22,26,0,5,0.0,0.19230769230769232,-0.19230769230769232,-224.85,-1.0
B0BTZ7MT37,1800 Bed Sheet Set 6 PIECE,California King,Beige,0.0,54.97,6,12,0,1,0.0,0.08333333333333333,-0.08333333333333333,-54.97,-1.0
B08TRPRMH9,1800 Fitted Sheet,Queen,Teal,0.0,39.94,6,14,0,2,0.0,0.14285714285714285,-0.14285714285714285,-39.94,-1.0
B07J3SKJMZ,Cotton Flannel Sheet Set 180GSM,California King,Gray,0.0,69.97,0,3,0,1,,0.3333333333333333,,-69.97,-1.0
B0D7F2CRMR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Queen,Golden Ivory,0.0,249.85,28,27,0,5,0.0,0.18518518518518517,-0.18518518518518517,-249.85,-1.0
B0892P6Z53,1800 Flat Sheet,Twin XL,Spa Blue,0.0,33.94,3,4,0,2,0.0,0.5,-0.5,-33.94,-1.0
B0822Y1CB6,1800 Pillowcase Set 4 pc,King,Blue Hydrangea,0.0,54.0,11,4,0,2,0.0,0.5,-0.5,-54.0,-1.0
B07J3SXSLT,Cotton Flannel Sheet Set 180GSM,King,Gray,0.0,65.97,39,27,0,1,0.0,0.037037037037037035,-0.037037037037037035,-65.97,-1.0
B0BTZ7KXB3,1800 Bed Sheet Set 6 PIECE,Twin,Aqua,0.0,37.97,7,5,0,1,0.0,0.2,-0.2,-37.97,-1.0
B0CNRVZBRR,1800 Bed Sheets,Twin XL,Hazy Lilac,0.0,69.94,17,26,0,2,0.0,0.07692307692307693,-0.07692307692307693,-69.94,-1.0
B0BTZ5F2C9,1800 Bed Sheet Set 6 PIECE,Queen,Brown,0.0,43.97,15,22,0,1,0.0,0.045454545454545456,-0.045454545454545456,-43.97,-1.0
B01ES3OLY0,1800 Fitted Sheet,Full,Royal Blue,0.0,18.97,6,11,0,1,0.0,0.09090909090909091,-0.09090909090909091,-18.97,-1.0
B01ETTF3NQ,1800 Flat Sheet,Twin,Emerald Green,0.0,15.97,9,3,0,1,0.0,0.3333333333333333,-0.3333333333333333,-15.97,-1.0
B01ES3MNCM,1800 Fitted Sheet,Twin XL,Navy Blue,0.0,37.94,6,4,0,2,0.0,0.5,-0.5,-37.94,-1.0
B0822XKZ4F,1800 Pillowcase Set 4 pc,King,Navy Blue,0.0,27.0,3,2,0,1,0.0,0.5,-0.5,-27.0,-1.0
B01ES3NQBO,1800 Fitted Sheet,King,Emerald Green,0.0,21.97,12,13,0,1,0.0,0.07692307692307693,-0.07692307692307693,-21.97,-1.0
B0CNRX5LHJ,1800 Bed Sheets,Split King,Hazy Lilac,0.0,139.97,50,34,0,3,0.0,0.08823529411764706,-0.08823529411764706,-139.97,-1.0
B07YYC3R65,Silk Pillowcase,"Throw 18"" X 18""",Gold,0.0,27.97,7,9,0,1,0.0,0.1111111111111111,-0.1111111111111111,-27.97,-1.0
B01ES3NWXQ,1800 Fitted Sheet,Full,Beige,0.0,75.88,5,11,0,4,0.0,0.36363636363636365,-0.36363636363636365,-75.88,-1.0
B01MT8MY31,1800 Bed Sheets,Split King,Black,0.0,46.97,9,12,0,1,0.0,0.08333333333333333,-0.08333333333333333,-46.97,-1.0
B08L6S7RMB,1800 Pillowcase Set 2 pc,1 Pillowcase Body,White,0.0,14.97,0,13,0,1,,0.07692307692307693,,-14.97,-1.0
B0BTZ4JTHW,1800 Bed Sheet Set 6 PIECE,Split King,Brown,0.0,57.97,6,6,0,1,0.0,0.16666666666666666,-0.16666666666666666,-57.97,-1.0
B01ES3OZUA,1800 Fitted Sheet,Full,Spa Mint,0.0,18.97,14,5,0,1,0.0,0.2,-0.2,-18.97,-1.0
B01ES3OTME,1800 Fitted Sheet,Full,Emerald Green,0.0,18.97,5,3,0,1,0.0,0.3333333333333333,-0.3333333333333333,-18.97,-1.0
B09NC6DWPT,Mattress Pads Waterproof,"California King 21""",White,0.0,45.46,14,17,0,2,0.0,0.11764705882352941,-0.11764705882352941,-45.46,-1.0
B07J3YKXS2,Cotton Flannel Sheet Set 180GSM,Twin XL,Gray,0.0,99.94,4,5,0,2,0.0,0.4,-0.4,-99.94,-1.0
B01ETTDZY0,1800 Flat Sheet,Queen,Aqua,0.0,18.97,7,9,0,1,0.0,0.1111111111111111,-0.1111111111111111,-18.97,-1.0
B010LAZW6K,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Striped Light Blue,0.0,17.97,4,9,0,1,0.0,0.1111111111111111,-0.1111111111111111,-17.97,-1.0
B0B2Q6VD38,1800 Bedskirt,Twin XL,Golden Ivory,0.0,39.94,34,24,0,2,0.0,0.08333333333333333,-0.08333333333333333,-39.94,-1.0
B0CYCPGS5Q,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Ivory,0.0,176.91,35,31,0,3,0.0,0.0967741935483871,-0.0967741935483871,-176.91,-1.0
B08TRT7MXS,1800 Flat Sheet,Queen,Teal,0.0,18.97,5,8,0,1,0.0,0.125,-0.125,-18.97,-1.0
B0BTZ5WFGR,1800 Bed Sheet Set 6 PIECE,Twin,Beige,0.0,37.97,7,10,0,1,0.0,0.1,-0.1,-37.97,-1.0
B01ETTI5LI,1800 Flat Sheet,Full,Purple,0.0,17.97,7,7,0,1,0.0,0.14285714285714285,-0.14285714285714285,-17.97,-1.0
B07X5T8LSS,Cotton Flannel Sheet Set 160GSM,Queen,Pink,0.0,50.93,7,9,0,1,0.0,0.1111111111111111,-0.1111111111111111,-50.93,-1.0
B01ES3O4BK,1800 Fitted Sheet,California King,Gray,0.0,21.97,0,2,0,1,,0.5,,-21.97,-1.0
B0BTZ4QWHW,1800 Bed Sheet Set 6 PIECE,Full,Blush Pink,0.0,38.97,22,14,0,1,0.0,0.07142857142857142,-0.07142857142857142,-38.97,-1.0
B0CNRYJF31,1800 Bed Sheets,Twin,Pistachio,0.0,34.97,51,48,0,1,0.0,0.020833333333333332,-0.020833333333333332,-34.97,-1.0
B0CNRZB226,1800 Bed Sheets,RV / Short Queen,Blue Nova,0.0,34.97,35,36,0,1,0.0,0.027777777777777776,-0.027777777777777776,-34.97,-1.0
B0822WYTFB,1800 Pillowcase Set 4 pc,Standard,Royal Blue,0.0,54.0,8,9,0,2,0.0,0.2222222222222222,-0.2222222222222222,-54.0,-1.0
B08D11KZP7,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Coral,0.0,45.97,34,29,0,1,0.0,0.034482758620689655,-0.034482758620689655,-45.97,-1.0
B08CZYSCZ9,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Coral,0.0,44.07,16,15,0,1,0.0,0.06666666666666667,-0.06666666666666667,-44.07,-1.0
B01ES3MA7A,1800 Fitted Sheet,Twin,Persimmon,0.0,18.97,7,7,0,1,0.0,0.14285714285714285,-0.14285714285714285,-18.97,-1.0
B08CZZQMFC,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Paisley Gray,0.0,183.88,82,75,0,4,0.0,0.05333333333333334,-0.05333333333333334,-183.88,-1.0
B0DGQQ56WT,1800 Bed Sheets,California King,Mineral Gray,0.0,224.85,81,88,0,5,0.0,0.056818181818181816,-0.056818181818181816,-224.85,-1.0
B01ES3LOBI,1800 Fitted Sheet,Twin,Purple,0.0,37.94,1,3,0,2,0.0,0.6666666666666666,-0.6666666666666666,-37.94,-1.0
B0822YC6GS,1800 Pillowcase Set 4 pc,Standard,Beige,0.0,81.0,9,8,0,3,0.0,0.375,-0.375,-81.0,-1.0
B0822YL1GF,1800 Pillowcase Set 4 pc,King,Spa Blue,0.0,81.0,12,7,0,3,0.0,0.42857142857142855,-0.42857142857142855,-81.0,-1.0
B0BTZ5QFD7,1800 Bed Sheet Set 6 PIECE,Twin,White,0.0,161.4,0,17,0,5,,0.29411764705882354,,-161.4,-1.0
B08TRRPSM9,1800 Fitted Sheet,California King,Teal,0.0,43.94,1,2,0,2,0.0,1.0,-1.0,-43.94,-1.0
B07X2SKX7B,Cotton Flannel Sheet Set 160GSM,Full,Light Blue Plaid,0.0,49.97,11,9,0,1,0.0,0.1111111111111111,-0.1111111111111111,-49.97,-1.0
B08BZY4TYY,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Emerald Green,0.0,45.97,35,32,0,1,0.0,0.03125,-0.03125,-45.97,-1.0
B01ETTFH14,1800 Flat Sheet,Twin XL,White,0.0,152.73,18,17,0,9,0.0,0.5294117647058824,-0.5294117647058824,-152.73,-1.0
B0BTZ7F43V,1800 Bed Sheet Set 6 PIECE,King,Yellow,0.0,52.97,24,15,0,1,0.0,0.06666666666666667,-0.06666666666666667,-52.97,-1.0
B0BTZ7DKCD,1800 Bed Sheet Set 6 PIECE,Split King,Yellow,0.0,115.94,7,3,0,2,0.0,0.6666666666666666,-0.6666666666666666,-115.94,-1.0
B08NPN1ZQR,400TC Cotton Sheet Set,Queen,Gray,0.0,64.97,7,11,0,1,0.0,0.09090909090909091,-0.09090909090909091,-64.97,-1.0
B08YP4GVZ7,Ruffle Skirt Bedspread Solid,King,Solid Gray,0.0,59.97,7,12,0,1,0.0,0.08333333333333333,-0.08333333333333333,-59.97,-1.0
B01ES3N6IW,1800 Fitted Sheet,King,Purple,0.0,21.97,5,7,0,1,0.0,0.14285714285714285,-0.14285714285714285,-21.97,-1.0
B01ETTE20Q,1800 Flat Sheet,Twin,Gray,0.0,31.94,2,6,0,2,0.0,0.3333333333333333,-0.3333333333333333,-31.94,-1.0
B01NGWLXLE,Cotton Flannel Sheet Set 160GSM,Full,Blue,0.0,99.94,13,23,0,2,0.0,0.08695652173913043,-0.08695652173913043,-99.94,-1.0
B0CNRXRWGJ,1800 Bed Sheets,RV / Short Queen,Pistachio,0.0,34.97,29,29,0,1,0.0,0.034482758620689655,-0.034482758620689655,-34.97,-1.0
B07X3WM444,Cotton Flannel Sheet Set 160GSM,Queen,Light Blue Plaid,0.0,51.97,20,15,0,1,0.0,0.06666666666666667,-0.06666666666666667,-51.97,-1.0
B0CLYBFG6K,1800 Bed Sheets,California King,Taupe,0.0,44.97,21,16,0,1,0.0,0.0625,-0.0625,-44.97,-1.0
B07X3VKLPV,Cotton Flannel Sheet Set 180GSM,Twin,Navy,0.0,49.97,0,7,0,1,,0.14285714285714285,,-49.97,-1.0
B0BTZ81ZZK,1800 Bed Sheet Set 6 PIECE,Queen,Aqua,0.0,175.88,28,22,0,4,0.0,0.18181818181818182,-0.18181818181818182,-175.88,-1.0
B0822XR2SH,1800 Pillowcase Set 2 pc,Set of 2 King Size,Pinstripe Gray,0.0,71.88,8,14,0,4,0.0,0.2857142857142857,-0.2857142857142857,-71.88,-1.0
B0BTZ5L4DM,1800 Bed Sheet Set 6 PIECE,King,Coral,0.0,105.94,14,18,0,2,0.0,0.1111111111111111,-0.1111111111111111,-105.94,-1.0
B08CZZSPDY,"1800 Fitted Sheet 21"" Deep",Full,Spa Mint,0.0,87.88,16,26,0,4,0.0,0.15384615384615385,-0.15384615384615385,-87.88,-1.0
B0BTZ6P63N,1800 Bed Sheet Set 6 PIECE,Twin XL,Purple,0.0,37.97,8,9,0,1,0.0,0.1111111111111111,-0.1111111111111111,-37.97,-1.0
B07WZP5QXR,Cotton Flannel Sheet Set 180GSM,King,Floral Feathers,0.0,65.97,13,10,0,1,0.0,0.1,-0.1,-65.97,-1.0
B01ES3N61Y,1800 Fitted Sheet,Twin XL,Black,0.0,18.97,9,5,0,1,0.0,0.2,-0.2,-18.97,-1.0
B0822WH4Q2,"1800 Fitted Sheet 21"" Deep",California King,Gray,0.0,51.94,4,6,0,2,0.0,0.3333333333333333,-0.3333333333333333,-51.94,-1.0
B0CYCS32SP,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Spa Blue,0.0,117.94,36,14,0,2,0.0,0.14285714285714285,-0.14285714285714285,-117.94,-1.0
B0CYCP3D24,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Tan,0.0,117.94,21,23,0,2,0.0,0.08695652173913043,-0.08695652173913043,-117.94,-1.0
B0D7JMQPCQ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Spa Mint,0.0,59.97,9,6,0,1,0.0,0.16666666666666666,-0.16666666666666666,-59.97,-1.0
B0822Y48HH,1800 Bedskirt,Queen,Beige,0.0,209.7,0,414,0,10,,0.024154589371980676,,-209.7,-1.0
B0BTZ68TRH,1800 Bed Sheet Set 6 PIECE,Split King,Beige,0.0,173.91,11,15,0,3,0.0,0.2,-0.2,-173.91,-1.0
B0822VY3C8,"1800 Fitted Sheet 21"" Deep",California King,White,0.0,77.91,22,46,0,3,0.0,0.06521739130434782,-0.06521739130434782,-77.91,-1.0
B0892NX26C,1800 Flat Sheet,Full,Spa Blue,0.0,35.94,12,17,0,2,0.0,0.11764705882352941,-0.11764705882352941,-35.94,-1.0
B01ES3MYUS,1800 Fitted Sheet,King,Aqua,0.0,65.91,10,12,0,3,0.0,0.25,-0.25,-65.91,-1.0
B0BTZ5X2MF,1800 Bed Sheet Set 6 PIECE,King,Blush Pink,0.0,52.97,13,22,0,1,0.0,0.045454545454545456,-0.045454545454545456,-52.97,-1.0
B0BMCH8Q2F,1800 Pillowcase Set 2 pc,Set of 12 King Size,White,0.0,109.94,0,15,0,2,,0.13333333333333333,,-109.94,-1.0
B01NCM49W6,Cotton Flannel Sheet Set 160GSM,King,Sage,0.0,176.91,19,22,0,3,0.0,0.13636363636363635,-0.13636363636363635,-176.91,-1.0
B08TRP9PWX,1800 Fitted Sheet,Twin XL,Sage,0.0,18.97,20,17,0,1,0.0,0.058823529411764705,-0.058823529411764705,-18.97,-1.0
B0CYCQPWXR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Spa Blue,0.0,59.97,6,5,0,1,0.0,0.2,-0.2,-59.97,-1.0
B08CJ3SRSZ,1800 Ultrasonic Coverlet,Twin,Spa Mint,0.0,47.97,41,63,0,1,0.0,0.015873015873015872,-0.015873015873015872,-47.97,-1.0
B01ETTH8FW,1800 Flat Sheet,Twin XL,Persimmon,0.0,16.97,13,8,0,1,0.0,0.125,-0.125,-16.97,-1.0
B01MS71I4Z,1800 Bed Sheets,Split King,Tan,0.0,187.88,43,32,0,4,0.0,0.125,-0.125,-187.88,-1.0
B0BTZ61X6H,1800 Bed Sheet Set 6 PIECE,Twin XL,Navy Blue,0.0,113.91,1,11,0,3,0.0,0.2727272727272727,-0.2727272727272727,-113.91,-1.0
B0BTZ62W7M,1800 Bed Sheet Set 6 PIECE,California King,Spa Blue,0.0,54.97,2,6,0,1,0.0,0.16666666666666666,-0.16666666666666666,-54.97,-1.0
B01ETTIP72,1800 Flat Sheet,Full,Blue Hydrangea,0.0,17.97,7,13,0,1,0.0,0.07692307692307693,-0.07692307692307693,-17.97,-1.0
B07J3QQ1QR,Cotton Flannel Sheet Set 180GSM,Full,Gray,0.0,52.97,0,3,0,1,,0.3333333333333333,,-52.97,-1.0
B07YYL62HZ,Cotton Flannel Sheet Set 160GSM,Twin,Gray,0.0,87.94,1,11,0,2,0.0,0.18181818181818182,-0.18181818181818182,-87.94,-1.0
B0DGQRMQ24,1800 Bed Sheets,California King,Oxford Stripe Blue Nova,0.0,44.97,20,17,0,1,0.0,0.058823529411764705,-0.058823529411764705,-44.97,-1.0
B01MXYFPYY,Cotton Flannel Sheet Set 160GSM,King,Navy,0.0,58.97,5,5,0,1,0.0,0.2,-0.2,-58.97,-1.0
B08L429KSS,Silk Pillowcase,"King 20"" X 36""",Lilac,0.0,24.58,11,5,0,1,0.0,0.2,-0.2,-24.58,-1.0
B0822XDH17,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Black,0.0,44.97,18,14,0,1,0.0,0.07142857142857142,-0.07142857142857142,-44.97,-1.0
B01ETTEJIQ,1800 Flat Sheet,Twin,Brick Red,0.0,15.97,1,4,0,1,0.0,0.25,-0.25,-15.97,-1.0
B0CNS23FJJ,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Pistachio,0.0,17.97,4,8,0,1,0.0,0.125,-0.125,-17.97,-1.0
B01ES3LTUO,1800 Fitted Sheet,Twin,Black,0.0,56.91,3,9,0,3,0.0,0.3333333333333333,-0.3333333333333333,-56.91,-1.0
B07YYC671Z,Silk Pillowcase,"Throw 18"" X 18""",Pink,0.0,20.97,4,4,0,1,0.0,0.25,-0.25,-20.97,-1.0
B0DGQQY3LX,1800 Bed Sheets,Full,Oxford Stripe Hazy Lilac,0.0,37.97,71,100,0,1,0.0,0.01,-0.01,-37.97,-1.0
B01M292VUS,Cotton Flannel Sheet Set 160GSM,Queen,Navy,0.0,51.97,11,9,0,1,0.0,0.1111111111111111,-0.1111111111111111,-51.97,-1.0
B0BTZ4YV6J,1800 Bed Sheet Set 6 PIECE,King,Golden Ivory,0.0,157.85,50,47,0,3,0.0,0.06382978723404255,-0.06382978723404255,-157.85,-1.0
B0CNRY813X,1800 Bed Sheets,California King,Blue Nova,0.0,44.97,39,36,0,1,0.0,0.027777777777777776,-0.027777777777777776,-44.97,-1.0
B08BZX7GB9,1800 Bed Sheet Set With DEEP Fitted Sheet,California King,Brown,0.0,103.94,66,68,0,2,0.0,0.029411764705882353,-0.029411764705882353,-103.94,-1.0
B08BZWCLY2,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Lavender,0.0,91.94,54,49,0,2,0.0,0.04081632653061224,-0.04081632653061224,-91.94,-1.0
B08BZXC2VF,1800 Bed Sheet Set With DEEP Fitted Sheet,Twin,Aqua,0.0,89.94,24,24,0,2,0.0,0.08333333333333333,-0.08333333333333333,-89.94,-1.0
B08D12L3HQ,"1800 Fitted Sheet 21"" Deep",California King,Tan,0.0,25.97,5,9,0,1,0.0,0.1111111111111111,-0.1111111111111111,-25.97,-1.0
B08TRPF6X4,1800 Fitted Sheet,California King,Dark Taupe,0.0,21.97,3,6,0,1,0.0,0.16666666666666666,-0.16666666666666666,-21.97,-1.0
B01ES3LL4I,1800 Fitted Sheet,Queen,Brown,0.0,19.97,14,12,0,1,0.0,0.08333333333333333,-0.08333333333333333,-19.97,-1.0
B08TRRBN7D,1800 Fitted Sheet,Full,Golden Ivory,0.0,18.97,8,9,0,1,0.0,0.1111111111111111,-0.1111111111111111,-18.97,-1.0
B00ZSGVBZE,1800 Bed Sheets,Twin,Striped Gray/Silver,0.0,34.97,30,27,0,1,0.0,0.037037037037037035,-0.037037037037037035,-34.97,-1.0
B07X2SPGN7,Cotton Flannel Sheet Set 180GSM,Twin XL,Navy,0.0,49.97,4,12,0,1,0.0,0.08333333333333333,-0.08333333333333333,-49.97,-1.0
B0822W781G,"1800 Fitted Sheet 21"" Deep",Twin,Royal Blue,0.0,21.97,21,26,0,1,0.0,0.038461538461538464,-0.038461538461538464,-21.97,-1.0
B0BTZ73R1X,1800 Bed Sheet Set 6 PIECE,King,Purple,0.0,52.97,10,6,0,1,0.0,0.16666666666666666,-0.16666666666666666,-52.97,-1.0
B08V91NK5W,1800 Bed Sheets,RV / Short Queen,Navy Blue,0.0,69.94,22,24,0,2,0.0,0.08333333333333333,-0.08333333333333333,-69.94,-1.0
B08BZVWFXT,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Brown,0.0,49.97,10,15,0,1,0.0,0.06666666666666667,-0.06666666666666667,-49.97,-1.0
B01ETTETZE,1800 Flat Sheet,Queen,Blue Hydrangea,0.0,75.88,18,22,0,4,0.0,0.18181818181818182,-0.18181818181818182,-75.88,-1.0
B0BTZ7QPLJ,1800 Bed Sheet Set 6 PIECE,King,Emerald Green,0.0,158.91,23,25,0,3,0.0,0.12,-0.12,-158.91,-1.0
B0B9YRWFGJ,Faux Leather Pillow Cover,18x18 Throw 1 Pack,Brown,0.0,14.97,9,4,0,1,0.0,0.25,-0.25,-14.97,-1.0
B099SF56G7,1800 Duvet Cover Set,Full,Black,0.0,32.97,11,6,0,1,0.0,0.16666666666666666,-0.16666666666666666,-32.97,-1.0
B010LB03E0,1800 Pillowcase Set 2 pc,Set of 2 King Size,Striped Gray/Silver,0.0,17.97,6,6,0,1,0.0,0.16666666666666666,-0.16666666666666666,-17.97,-1.0
B0BTZ6VF2T,1800 Bed Sheet Set 6 PIECE,Twin,Black,0.0,37.97,12,8,0,1,0.0,0.125,-0.125,-37.97,-1.0
B01DN0BGAG,1800 Pillowcase Set 2 pc,Set of 2 King Size,Pink,0.0,17.97,0,8,0,1,,0.125,,-17.97,-1.0
B08TRT459D,1800 Flat Sheet,Twin XL,Teal,0.0,50.91,0,5,0,3,,0.6,,-50.91,-1.0
B0822VNB18,"1800 Fitted Sheet 21"" Deep",Full,Black,0.0,43.94,1,12,0,2,0.0,0.16666666666666666,-0.16666666666666666,-43.94,-1.0
B01N9HT70M,Cotton Flannel Sheet Set 160GSM,Twin XL,Navy,0.0,43.97,0,4,0,1,,0.25,,-43.97,-1.0
B08V92PDJ4,1800 Bed Sheets,RV / Short Queen,Gray,0.0,69.24000000000001,0,58,0,2,,0.034482758620689655,,-69.24000000000001,-1.0
B08L6RD8TT,1800 Pillowcase Set 2 pc,1 Pillowcase Body,Brick Red,0.0,14.97,0,2,0,1,,0.5,,-14.97,-1.0
B0822TWJ26,1800 Pillow Shams 2 piece,King,Gray,0.0,14.97,0,3,0,1,,0.3333333333333333,,-14.97,-1.0
B0CYCQM95B,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,White,0.0,113.94,26,18,0,2,0.0,0.1111111111111111,-0.1111111111111111,-113.94,-1.0
