asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp
B0BTZ6GX35,1800 Bed Sheet Set 6 PIECE,Twin,Navy Blue,37.97,0.0,9,9,1,0,0.1111111111111111,0.0,0.1111111111111111
B0DGQQY3LX,1800 Bed Sheets,Full,Oxford Stripe Hazy Lilac,37.97,37.97,68,96,1,1,0.014705882352941176,0.010416666666666666,0.00428921568627451
B0BTZ6B7XR,1800 Bed Sheet Set 6 PIECE,Twin XL,Spa Blue,37.97,0.0,11,13,1,0,0.09090909090909091,0.0,0.09090909090909091
B0BTZ64KB1,1800 Bed Sheet Set 6 PIECE,Twin,Spa Blue,37.97,0.0,8,5,1,0,0.125,0.0,0.125
B0BTZ4CCZC,1800 Bed Sheet Set 6 PIECE,Twin XL,Emerald Green,37.97,0.0,11,11,1,0,0.09090909090909091,0.0,0.09090909090909091
B08TRT7MXS,1800 Flat Sheet,Queen,Teal,37.94,0.0,8,3,2,0,0.25,0.0,0.25
B08TRP9PWX,1800 Fitted Sheet,Twin XL,Sage,37.94,0.0,11,15,2,0,0.18181818181818182,0.0,0.18181818181818182
B01ETTEHOC,1800 Flat Sheet,Queen,Black,37.94,0.0,4,13,2,0,0.5,0.0,0.5
B01ES3MYOY,1800 Fitted Sheet,Twin XL,Brown,37.94,0.0,5,5,2,0,0.4,0.0,0.4
B08TRRBN7D,1800 Fitted Sheet,Full,Golden Ivory,37.94,132.79,17,12,2,7,0.11764705882352941,0.5833333333333334,-0.46568627450980393
B08TRP2MBH,1800 Fitted Sheet,Twin XL,Blush Pink,37.94,18.97,13,10,2,1,0.15384615384615385,0.1,0.05384615384615385
B0892NDBPD,1800 Flat Sheet,Queen,Spa Blue,37.94,0.0,6,16,2,0,0.3333333333333333,0.0,0.3333333333333333
B01ES3OZUA,1800 Fitted Sheet,Full,Spa Mint,37.94,37.94,7,8,2,2,0.2857142857142857,0.25,0.0357142857142857
B01ES3MK1Q,1800 Fitted Sheet,Twin XL,Beige,37.94,37.94,12,9,2,2,0.16666666666666666,0.2222222222222222,-0.05555555555555555
B01ES3M4SA,1800 Fitted Sheet,Twin,Coral,37.94,0.0,7,14,2,0,0.2857142857142857,0.0,0.2857142857142857
B01ETTE1S4,1800 Flat Sheet,Queen,Violet,37.94,0.0,9,3,2,0,0.2222222222222222,0.0,0.2222222222222222
B01ETTEEWW,1800 Flat Sheet,Queen,Light Gray,37.94,0.0,14,10,2,0,0.14285714285714285,0.0,0.14285714285714285
B01ES3NZL0,1800 Fitted Sheet,Full,Gray,37.94,18.97,11,8,2,1,0.18181818181818182,0.125,0.05681818181818182
B0BTZ5QTKY,1800 Bed Sheet Set 6 PIECE,Twin,Light Gray,37.21,37.97,4,8,1,1,0.25,0.125,0.125
B09SQDYXCW,1800 Duvet Cover Set,King,Sage,36.97,0.0,28,38,1,0,0.03571428571428571,0.0,0.03571428571428571
B07MS7QWTG,1800 Duvet Cover Set,King,Black,36.97,0.0,22,16,1,0,0.045454545454545456,0.0,0.045454545454545456
B07MHRNH3W,1800 Duvet Cover Set,King,Light Gray,36.97,0.0,39,32,1,0,0.02564102564102564,0.0,0.02564102564102564
B010LAZU9Y,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Striped Gray/Silver,35.94,53.91,9,14,2,3,0.2222222222222222,0.21428571428571427,0.007936507936507936
B010LAZQW0,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Striped White,35.94,0.0,10,11,2,0,0.2,0.0,0.2
B01DN0BHR8,1800 Pillowcase Set 2 pc,Set of 2 King Size,Yellow,35.94,17.97,17,15,2,1,0.11764705882352941,0.06666666666666667,0.050980392156862744
B00RKHXDTG,1800 Pillowcase Set 2 pc,Set of 2 King Size,Aqua,35.94,35.94,16,12,2,2,0.125,0.16666666666666666,-0.04166666666666666
B00RKHWYU0,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Brown,35.94,161.73,19,18,2,9,0.10526315789473684,0.5,-0.39473684210526316
B01ETTHKJG,1800 Flat Sheet,Full,Beige,35.94,0.0,9,5,2,0,0.2222222222222222,0.0,0.2222222222222222
B0CNRX7KDJ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Terracotta,35.94,0.0,9,10,3,0,0.3333333333333333,0.0,0.3333333333333333
B0DGQQR6R8,1800 Bed Sheets,Twin XL,Oxford Stripe Sage,34.97,139.88,42,71,1,4,0.023809523809523808,0.056338028169014086,-0.03252850435949028
B0CNRYJ8QB,1800 Bed Sheets,RV / Short Queen,Terracotta,34.97,69.94,23,29,1,2,0.043478260869565216,0.06896551724137931,-0.025487256371814093
B07MS7NX3D,1800 Duvet Cover Set,Queen,Light Gray,34.97,139.88,36,23,1,4,0.027777777777777776,0.17391304347826086,-0.14613526570048307
B0CNRYNV4P,1800 Bed Sheets,Twin XL,Pistachio,34.97,0.0,52,56,1,0,0.019230769230769232,0.0,0.019230769230769232
B07M6VHK9G,1800 Duvet Cover Set,Queen,Black,34.97,0.0,19,21,1,0,0.05263157894736842,0.0,0.05263157894736842
B07PP4PSBZ,1800 Duvet Cover Set,Queen,Laced Sky Blue,34.97,69.94,46,33,1,2,0.021739130434782608,0.06060606060606061,-0.038866930171278
B08V8T981S,1800 Bed Sheets,RV / Short Queen,Black,34.97,104.91,37,24,1,3,0.02702702702702703,0.125,-0.09797297297297297
B0CNRZ73D8,1800 Bed Sheets,Twin,Poppy Orange,34.97,104.91,30,48,1,3,0.03333333333333333,0.0625,-0.029166666666666667
B0CNRYSD6P,1800 Bed Sheets,RV / Short Queen,Poppy Orange,34.97,34.97,19,25,1,1,0.05263157894736842,0.04,0.012631578947368417
B0DGQR27PJ,1800 Bed Sheets,Twin XL,Oxford Stripe Blue Nova,34.97,69.94,53,49,1,2,0.018867924528301886,0.04081632653061224,-0.021948402002310356
B01DN0A8L4,1800 Bed Sheets,Twin XL,Yellow,34.97,69.94,81,60,1,2,0.012345679012345678,0.03333333333333333,-0.020987654320987655
B0CNS1GMMB,1800 Bed Sheets,Twin,Terracotta,34.97,139.88,27,39,1,4,0.037037037037037035,0.10256410256410256,-0.06552706552706553
B00WAIGUKO,1800 Bed Sheets,Twin,Black,34.97,104.91,40,24,1,3,0.025,0.125,-0.1
B00O35D5PA,1800 Bed Sheets,Twin,Gold,34.97,34.97,20,12,1,1,0.05,0.08333333333333333,-0.033333333333333326
B01ETTFJ5I,1800 Flat Sheet,Twin XL,Beige,33.94,16.97,9,6,2,1,0.2222222222222222,0.16666666666666666,0.05555555555555555
B08L6QYT3L,1800 Pillowcase Set 2 pc,1 Pillowcase Body,Black,29.94,14.97,11,7,2,1,0.18181818181818182,0.14285714285714285,0.038961038961038974
B0822YXD3M,1800 Bedskirt,Twin,Spa Blue,29.94,0.0,10,11,2,0,0.2,0.0,0.2
B0822W37GB,1800 Pillow Shams 2 piece,King,Spa Blue,29.94,29.94,40,30,2,2,0.05,0.06666666666666667,-0.016666666666666663
B09SQF6WDH,1800 Duvet Cover Set,Twin,Sage,27.97,0.0,13,8,1,0,0.07692307692307693,0.0,0.07692307692307693
B07M6VYV8R,1800 Duvet Cover Set,Twin,Light Gray,27.97,0.0,15,12,1,0,0.06666666666666667,0.0,0.06666666666666667
B07PTCBNZX,1800 Duvet Cover Set,Twin,Laced Sky Blue,27.97,0.0,13,13,1,0,0.07692307692307693,0.0,0.07692307692307693
B0822XKZ4F,1800 Pillowcase Set 4 pc,King,Navy Blue,27.0,27.0,5,4,1,1,0.2,0.25,-0.04999999999999999
B0822Y42LB,1800 Pillowcase Set 4 pc,Standard,Spa Blue,27.0,54.0,14,18,1,2,0.07142857142857142,0.1111111111111111,-0.03968253968253968
B0822XGM2X,1800 Pillowcase Set 4 pc,Standard,Black,27.0,54.0,6,8,1,2,0.16666666666666666,0.25,-0.08333333333333334
B0822Z12BH,1800 Pillowcase Set 4 pc,King,Gray,27.0,108.0,12,13,1,4,0.08333333333333333,0.3076923076923077,-0.2243589743589744
B0822WG5HJ,"1800 Fitted Sheet 21"" Deep",California King,Navy Blue,25.97,0.0,3,5,1,0,0.3333333333333333,0.0,0.3333333333333333
B0822VY3C8,"1800 Fitted Sheet 21"" Deep",California King,White,25.97,0.0,34,17,1,0,0.029411764705882353,0.0,0.029411764705882353
B08D12G8VL,"1800 Fitted Sheet 21"" Deep",King,Coral,25.97,0.0,12,20,1,0,0.08333333333333333,0.0,0.08333333333333333
B08CZZDG5Q,"1800 Fitted Sheet 21"" Deep",King,Lavender,25.97,25.97,4,12,1,1,0.25,0.08333333333333333,0.16666666666666669
B0822V4YX9,"1800 Fitted Sheet 21"" Deep",King,Gray,25.97,77.91,20,23,1,3,0.05,0.13043478260869565,-0.08043478260869565
B08D12F1DW,"1800 Fitted Sheet 21"" Deep",King,Spa Mint,25.97,77.91,15,30,1,3,0.06666666666666667,0.1,-0.03333333333333334
B0822WH4Q2,"1800 Fitted Sheet 21"" Deep",California King,Gray,25.97,51.94,10,23,1,2,0.1,0.08695652173913043,0.013043478260869573
B08CZZV6R5,"1800 Fitted Sheet 21"" Deep",Queen,Aqua,23.97,0.0,25,38,1,0,0.04,0.0,0.04
B08D114CF3,"1800 Fitted Sheet 21"" Deep",Queen,Coral,23.97,23.97,11,25,1,1,0.09090909090909091,0.04,0.05090909090909091
B08CZZXTVT,"1800 Fitted Sheet 21"" Deep",Queen,Lavender,23.97,23.97,6,14,1,1,0.16666666666666666,0.07142857142857142,0.09523809523809523
B0822TRHC4,"1800 Fitted Sheet 21"" Deep",Queen,Blue Hydrangea,23.97,47.94,32,53,1,2,0.03125,0.03773584905660377,-0.006485849056603772
B0822Z1N5D,1800 Bedskirt,King,Black,22.97,0.0,14,13,1,0,0.07142857142857142,0.0,0.07142857142857142
B0822YFZ3Y,1800 Bedskirt,King,Brick Red,22.97,0.0,12,15,1,0,0.08333333333333333,0.0,0.08333333333333333
B0822Z37LB,1800 Bedskirt,Cal King,Light Gray,22.97,45.94,19,15,1,2,0.05263157894736842,0.13333333333333333,-0.08070175438596491
B0822YKJGX,1800 Bedskirt,Cal King,Gray,22.97,68.91,7,14,1,3,0.14285714285714285,0.21428571428571427,-0.07142857142857142
B01ES3NN4Y,1800 Fitted Sheet,King,Blue Hydrangea,21.97,65.91,15,22,1,3,0.06666666666666667,0.13636363636363635,-0.06969696969696969
B01ES3O4BK,1800 Fitted Sheet,California King,Gray,21.97,0.0,3,4,1,0,0.3333333333333333,0.0,0.3333333333333333
B08CZZSPDY,"1800 Fitted Sheet 21"" Deep",Full,Spa Mint,21.97,21.97,11,14,1,1,0.09090909090909091,0.07142857142857142,0.019480519480519487
B0822WCRPX,"1800 Fitted Sheet 21"" Deep",Full,White,21.97,0.0,18,16,1,0,0.05555555555555555,0.0,0.05555555555555555
B0822T5GM8,"1800 Fitted Sheet 21"" Deep",Full,Light Gray,21.97,21.97,7,6,1,1,0.14285714285714285,0.16666666666666666,-0.023809523809523808
B08TRPNC1C,1800 Fitted Sheet,King,Teal,21.97,0.0,9,10,1,0,0.1111111111111111,0.0,0.1111111111111111
B08TRQBMZD,1800 Fitted Sheet,California King,Golden Ivory,21.97,0.0,4,3,1,0,0.25,0.0,0.25
B01ES3NOPM,1800 Fitted Sheet,King,Coral,21.97,0.0,8,8,1,0,0.125,0.0,0.125
B08TRR95RM,1800 Fitted Sheet,King,Sage,21.97,0.0,15,20,2,0,0.13333333333333333,0.0,0.13333333333333333
B0822VY3C6,"1800 Fitted Sheet 21"" Deep",Full,Beige,21.97,0.0,16,18,1,0,0.0625,0.0,0.0625
B01ES3OK9G,1800 Fitted Sheet,California King,Light Gray,21.97,0.0,7,5,1,0,0.14285714285714285,0.0,0.14285714285714285
B01ES3NA74,1800 Fitted Sheet,King,Light Gray,21.97,21.97,19,23,1,1,0.05263157894736842,0.043478260869565216,0.009153318077803202
B01ES3MYUS,1800 Fitted Sheet,King,Aqua,21.97,0.0,12,12,1,0,0.08333333333333333,0.0,0.08333333333333333
B01ES3O2HQ,1800 Fitted Sheet,California King,Beige,21.97,0.0,8,6,1,0,0.125,0.0,0.125
B01ES3OAJQ,1800 Fitted Sheet,California King,Aqua,21.97,21.97,4,4,1,1,0.25,0.25,0.0
B0822YQTX5,1800 Bedskirt,Queen,Gray,20.97,20.97,20,18,1,1,0.05,0.05555555555555555,-0.00555555555555555
B01ETTIJO6,1800 Flat Sheet,California King,Coral,19.97,19.97,12,8,1,1,0.08333333333333333,0.125,-0.04166666666666667
B08TRSWRFS,1800 Flat Sheet,California King,Teal,19.97,0.0,4,4,1,0,0.25,0.0,0.25
B01ES3LPWG,1800 Fitted Sheet,Queen,Brick Red,19.97,0.0,18,11,1,0,0.05555555555555555,0.0,0.05555555555555555
B01ETTHTP6,1800 Flat Sheet,California King,Brown,19.97,19.97,3,1,1,1,0.3333333333333333,1.0,-0.6666666666666667
B01ETTHEGU,1800 Flat Sheet,California King,Navy Blue,19.97,0.0,8,2,1,0,0.125,0.0,0.125
B0822YWR51,1800 Bedskirt,Full,Black,19.97,0.0,2,5,1,0,0.5,0.0,0.5
B01ETTFY9O,1800 Flat Sheet,King,Aqua,19.97,19.97,3,8,1,1,0.3333333333333333,0.125,0.20833333333333331
B01ETTILRG,1800 Flat Sheet,California King,Emerald Green,19.97,0.0,6,5,1,0,0.16666666666666666,0.0,0.16666666666666666
B0822Z48C9,1800 Bedskirt,Full,Royal Blue,19.97,19.97,11,6,1,1,0.09090909090909091,0.16666666666666666,-0.07575757575757575
B01ETTHAAA,1800 Flat Sheet,California King,Gray,19.97,0.0,6,7,1,0,0.16666666666666666,0.0,0.16666666666666666
B0822ZGPDG,1800 Bedskirt,Twin XL,Spa Blue,19.97,0.0,11,16,1,0,0.09090909090909091,0.0,0.09090909090909091
B01ETTG7S6,1800 Flat Sheet,King,Purple,19.97,0.0,8,5,1,0,0.125,0.0,0.125
B0822YM74W,1800 Bedskirt,Twin,Black,19.97,19.97,4,8,1,1,0.25,0.125,0.125
B01ETTFS0E,1800 Flat Sheet,King,Navy Blue,19.97,0.0,7,3,1,0,0.14285714285714285,0.0,0.14285714285714285
B01ETTHM8K,1800 Flat Sheet,California King,Aqua,19.97,0.0,9,2,1,0,0.1111111111111111,0.0,0.1111111111111111
B01ES3LL4I,1800 Fitted Sheet,Queen,Brown,19.97,39.94,12,7,1,2,0.08333333333333333,0.2857142857142857,-0.20238095238095238
B01ETTGDOO,1800 Flat Sheet,King,Lavender,19.97,19.97,12,5,1,1,0.08333333333333333,0.2,-0.11666666666666668
B01ETTGAC4,1800 Flat Sheet,King,Light Gray,19.97,19.97,7,14,1,1,0.14285714285714285,0.07142857142857142,0.07142857142857142
B01ES3LXTQ,1800 Fitted Sheet,Queen,Lavender,19.97,0.0,12,23,1,0,0.08333333333333333,0.0,0.08333333333333333
B01ES3L7FG,1800 Fitted Sheet,Queen,Gray,19.97,59.91,23,20,1,3,0.043478260869565216,0.15,-0.10652173913043478
B01ETTGPYC,1800 Flat Sheet,King,Coral,19.97,0.0,5,6,1,0,0.2,0.0,0.2
B08TRRS9DS,1800 Flat Sheet,Queen,Sage,18.97,0.0,11,29,1,0,0.09090909090909091,0.0,0.09090909090909091
B01ES3OCD0,1800 Fitted Sheet,Full,Purple,18.97,0.0,1,3,1,0,1.0,0.0,1.0
B0892NS1YD,1800 Fitted Sheet,Full,Spa Blue,18.97,0.0,6,6,1,0,0.16666666666666666,0.0,0.16666666666666666
B01ES3O5RI,1800 Fitted Sheet,Full,Aqua,18.97,0.0,7,3,1,0,0.14285714285714285,0.0,0.14285714285714285
B01ES3LKR6,1800 Fitted Sheet,Twin,Gold,18.97,0.0,7,7,1,0,0.14285714285714285,0.0,0.14285714285714285
B01ETTEJL8,1800 Flat Sheet,Queen,Lavender,18.97,0.0,7,6,1,0,0.14285714285714285,0.0,0.14285714285714285
B01ES3MCM8,1800 Fitted Sheet,Twin,Pink,18.97,0.0,12,18,1,0,0.08333333333333333,0.0,0.08333333333333333
B01ES3OFDM,1800 Fitted Sheet,Full,Light Gray,18.97,56.91,11,12,1,3,0.09090909090909091,0.25,-0.1590909090909091
B08TRSP8L3,1800 Fitted Sheet,Twin,Sage,18.97,0.0,5,9,1,0,0.2,0.0,0.2
B01ES3O0Y6,1800 Fitted Sheet,Full,Navy Blue,18.97,37.94,7,10,1,3,0.14285714285714285,0.3,-0.15714285714285714
B01ES3L9AO,1800 Fitted Sheet,Twin,Gray,18.97,18.97,10,7,1,1,0.1,0.14285714285714285,-0.042857142857142844
B01ES3LH2Y,1800 Fitted Sheet,Twin,Aqua,18.97,18.97,11,10,1,1,0.09090909090909091,0.1,-0.009090909090909094
B01ETTDZY0,1800 Flat Sheet,Queen,Aqua,18.97,0.0,6,11,1,0,0.16666666666666666,0.0,0.16666666666666666
B01ETTDUK4,1800 Flat Sheet,Queen,Beige,18.97,0.0,7,7,1,0,0.14285714285714285,0.0,0.14285714285714285
B08TRQ3JS8,1800 Fitted Sheet,Twin XL,Golden Ivory,18.97,0.0,12,5,1,0,0.08333333333333333,0.0,0.08333333333333333
B01ES3LMEM,1800 Fitted Sheet,Twin,Brown,18.97,18.97,2,4,1,1,0.5,0.25,0.25
B07YYCT5BS,Silk Pillowcase,"Standard 20"" X 26""","Black, White Piping",18.48,0.0,10,8,1,0,0.1,0.0,0.1
B01ETTIBNK,1800 Flat Sheet,Full,Black,17.97,0.0,8,8,1,0,0.125,0.0,0.125
B00RKHX0LC,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Purple,17.97,35.94,10,10,1,2,0.1,0.2,-0.1
B010LB03E0,1800 Pillowcase Set 2 pc,Set of 2 King Size,Striped Gray/Silver,17.97,17.97,4,8,1,1,0.25,0.125,0.125
B0892NX26C,1800 Flat Sheet,Full,Spa Blue,17.97,0.0,13,10,1,0,0.07692307692307693,0.0,0.07692307692307693
B0CNRZM2G6,1800 Pillowcase Set 2 pc,Set of 2 King Size,Sky Blue,17.97,35.94,11,13,1,2,0.09090909090909091,0.15384615384615385,-0.06293706293706294
B01ETTIP72,1800 Flat Sheet,Full,Blue Hydrangea,17.97,17.97,16,12,1,1,0.0625,0.08333333333333333,-0.02083333333333333
B0CNWHMBHP,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Burgundy,17.97,71.88,10,12,1,4,0.1,0.3333333333333333,-0.2333333333333333
B010LAZSLY,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Striped Beige,17.97,0.0,8,8,1,0,0.125,0.0,0.125
B01DN0BGAG,1800 Pillowcase Set 2 pc,Set of 2 King Size,Pink,17.97,17.97,9,15,1,1,0.1111111111111111,0.06666666666666667,0.04444444444444444
B0CNRYR2PJ,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Poppy Orange,17.97,71.88,20,16,1,4,0.05,0.25,-0.2
B09SQFZWQ1,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Madison Blue,17.97,0.0,18,19,1,0,0.05555555555555555,0.0,0.05555555555555555
B01ETTFLPG,1800 Flat Sheet,Twin XL,Gray,16.97,50.91,4,9,1,3,0.25,0.3333333333333333,-0.08333333333333331
B01ETTG2U4,1800 Flat Sheet,Twin XL,Purple,16.97,0.0,6,1,1,0,0.16666666666666666,0.0,0.16666666666666666
B08TRRGL9M,1800 Flat Sheet,Twin XL,Sage,16.97,16.97,5,8,1,1,0.2,0.125,0.07500000000000001
B01ETTF3NQ,1800 Flat Sheet,Twin,Emerald Green,15.97,0.0,4,2,1,0,0.25,0.0,0.25
B08L6SJXTL,1800 Pillowcase Set 2 pc,1 Pillowcase Body,Blue Hydrangea,14.97,14.97,24,14,1,1,0.041666666666666664,0.07142857142857142,-0.02976190476190476
B010LB05D4,1800 Pillowcase Set 2 pc,Set of 2 King Size,Striped Light Blue,13.48,13.48,3,4,1,1,0.3333333333333333,0.25,0.08333333333333331
B01ES3LD14,1800 Fitted Sheet,Twin,Mocha,9.48,0.0,8,9,1,0,0.125,0.0,0.125
B01ES3MUXO,1800 Fitted Sheet,Twin XL,Violet,0.0,18.97,9,5,0,1,0.0,0.2,-0.2
B0BNNZMJCR,Bundles,Queen,Colorful,0.0,0.0,0,1,0,0,,0.0,
B08TRT459D,1800 Flat Sheet,Twin XL,Teal,0.0,33.94,1,6,0,2,0.0,0.3333333333333333,-0.3333333333333333
B08TRTD7SM,1800 Flat Sheet,Full,Golden Ivory,0.0,0.0,1,6,0,0,0.0,0.0,0.0
B01MXYFPYY,Cotton Flannel Sheet Set 160GSM,King,Navy,0.0,0.0,3,7,0,0,0.0,0.0,0.0
B0BXTDKB99,Microfiber Pillow Covers w/zipper,20x20,Coverlet Light Gray,0.0,0.0,1,3,0,0,0.0,0.0,0.0
B07YYCN2R6,Silk Pillowcase,"Queen 20"" X 30""",White,0.0,0.0,14,8,0,0,0.0,0.0,0.0
B01ES3OF78,1800 Fitted Sheet,California King,Brown,0.0,0.0,1,2,0,0,0.0,0.0,0.0
B0CNWG1SXZ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Taupe,0.0,53.91,6,5,0,3,0.0,0.6,-0.6
B0CYCQ94HT,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Black,0.0,0.0,4,2,0,0,0.0,0.0,0.0
B08TRR3MVX,1800 Flat Sheet,Twin XL,Blush Pink,0.0,33.94,15,20,0,2,0.0,0.1,-0.1
B09NQG1H1K,Bundles,BUNDLE,White,0.0,0.0,5,4,0,0,0.0,0.0,0.0
B0822YDZBM,1800 Pillowcase Set 4 pc,King,Brick Red,0.0,0.0,2,4,0,0,0.0,0.0,0.0
B0B9ZV7Z4J,Faux Leather Pillow Cover,18x18 Throw 2 Pack,Brown,0.0,0.0,10,5,0,0,0.0,0.0,0.0
B0CYCQC5JR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Navy Blue,0.0,0.0,1,9,0,0,0.0,0.0,0.0
B09JB1HWPF,Bundles,BUNDLE,White,0.0,0.0,0,3,0,0,,0.0,
B0CYCPDP31,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Gray,0.0,0.0,2,6,0,0,0.0,0.0,0.0
B0892NN6XL,1800 Flat Sheet,California King,Spa Blue,0.0,0.0,7,1,0,0,0.0,0.0,0.0
B08NPT4KJ4,400TC Cotton Sheet Set,King,Burgundy,0.0,0.0,4,3,0,0,0.0,0.0,0.0
B08TRRBKDT,1800 Flat Sheet,Queen,Golden Ivory,0.0,0.0,4,5,0,0,0.0,0.0,0.0
B098PCK3R7,Velvet Ultrasonic Coverlet,Full-Queen,Blush Pink,0.0,0.0,14,13,0,0,0.0,0.0,0.0
B0CYCQBH77,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,King,Sky Blue,0.0,0.0,14,16,0,0,0.0,0.0,0.0
B07YYC671Z,Silk Pillowcase,"Throw 18"" X 18""",Pink,0.0,0.0,3,6,0,0,0.0,0.0,0.0
B0822YMRLF,1800 Bedskirt,Twin,Gray,0.0,39.94,1,3,0,2,0.0,0.6666666666666666,-0.6666666666666666
B0CYCRQ87P,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Spa Blue,0.0,0.0,9,8,0,0,0.0,0.0,0.0
B07X2SKBTX,Cotton Flannel Sheet Set 160GSM,California King,Pink,0.0,0.0,2,2,0,0,0.0,0.0,0.0
B08NPTCFMC,400TC Cotton Sheet Set,Full,Ivory,0.0,0.0,3,8,0,0,0.0,0.0,0.0
B01ES3OIJ8,1800 Fitted Sheet,California King,Brick Red,0.0,0.0,2,4,0,0,0.0,0.0,0.0
B09QL94W51,Bundles,Queen,Gray,0.0,0.0,1,1,0,0,0.0,0.0,0.0
B08D111DYP,"1800 Fitted Sheet 21"" Deep",Twin XL,Brown,0.0,0.0,2,5,0,0,0.0,0.0,0.0
B01ETTFUGQ,1800 Flat Sheet,Twin XL,Aqua,0.0,0.0,4,7,0,0,0.0,0.0,0.0
B0CJ9W1W39,Bundles,Queen,Gray,0.0,0.0,2,3,0,0,0.0,0.0,0.0
B0822X4J7R,1800 Bed Sheet Set With DEEP Fitted Sheet,Split King,Brick Red,0.0,0.0,5,15,0,0,0.0,0.0,0.0
B01N6H23WO,Cotton Flannel Sheet Set 160GSM,Twin,Sage,0.0,43.97,6,9,0,1,0.0,0.1111111111111111,-0.1111111111111111
B01ES3OGYA,1800 Fitted Sheet,California King,Purple,0.0,0.0,2,1,0,0,0.0,0.0,0.0
B07X2SKX7B,Cotton Flannel Sheet Set 160GSM,Full,Light Blue Plaid,0.0,0.0,4,12,0,0,0.0,0.0,0.0
B08NPRB59K,400TC Cotton Sheet Set,Twin XL,Ivory,0.0,0.0,2,2,0,0,0.0,0.0,0.0
B01ES3OWQM,1800 Fitted Sheet,Full,Persimmon,0.0,0.0,7,8,0,0,0.0,0.0,0.0
B08NPNZFWB,400TC Cotton Sheet Set,Twin,Navy,0.0,74.96,7,2,0,2,0.0,1.0,-1.0
B0CYCQPWXR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Spa Blue,0.0,0.0,6,2,0,0,0.0,0.0,0.0
B01ES3N61Y,1800 Fitted Sheet,Twin XL,Black,0.0,0.0,5,6,0,0,0.0,0.0,0.0
B07YYM3KHM,Cotton Flannel Sheet Set 160GSM,Full,Burgundy,0.0,49.97,19,25,0,1,0.0,0.04,-0.04
B07J3SXSLT,Cotton Flannel Sheet Set 180GSM,King,Gray,0.0,0.0,26,24,0,0,0.0,0.0,0.0
B0GHK4B6LH,Bundles_virtual,Full,White,0.0,0.0,288,264,0,0,0.0,0.0,0.0
B08D11YSHS,"1800 Fitted Sheet 21"" Deep",Queen,Emerald Green,0.0,0.0,10,20,0,0,0.0,0.0,0.0
B0BTZ6DW43,1800 Bed Sheet Set 6 PIECE,Split King,Blue Hydrangea,0.0,57.97,19,12,0,1,0.0,0.08333333333333333,-0.08333333333333333
B09JB6BSCY,Bundles,BUNDLE,Gray,0.0,0.0,0,3,0,0,,0.0,
B0BTZ6FYXD,1800 Bed Sheet Set 6 PIECE,California King,Sage,0.0,54.97,5,3,0,1,0.0,0.3333333333333333,-0.3333333333333333
B01ES3MWTQ,1800 Fitted Sheet,Twin XL,Gold,0.0,0.0,7,5,0,0,0.0,0.0,0.0
B095KKH6MN,1800 Ultrasonic Coverlet,Twin,Paloma Beige,0.0,0.0,51,47,0,0,0.0,0.0,0.0
B09P1VDYCX,Bundles,BUNDLE,White,0.0,0.0,16,14,0,0,0.0,0.0,0.0
B0B5HTGS75,1800 Duvet Cover Set,Oversized Queen,Black,0.0,0.0,4,0,0,0,0.0,,
B016P433QC,1800 Bed Sheets,Twin XL,Royal Blue,0.0,69.94,57,69,0,2,0.0,0.028985507246376812,-0.028985507246376812
B09P1TQHWY,Bundles,BUNDLE,White,0.0,0.0,4,14,0,0,0.0,0.0,0.0
B08V92PDJ4,1800 Bed Sheets,RV / Short Queen,Gray,0.0,69.94,17,36,0,2,0.0,0.05555555555555555,-0.05555555555555555
B0CNRX8QBD,1800 Bed Sheets,Split King,Sky Blue,0.0,46.97,0,33,0,1,,0.030303030303030304,
B0822W781G,"1800 Fitted Sheet 21"" Deep",Twin,Royal Blue,0.0,0.0,27,33,0,0,0.0,0.0,0.0
B01ES3NWY0,1800 Fitted Sheet,King,Spa Mint,0.0,87.88,28,24,0,4,0.0,0.16666666666666666,-0.16666666666666666
B0GGVC7Q3M,Bundles_virtual,Standard,White,0.0,0.0,13,20,0,0,0.0,0.0,0.0
B0CNRXRWGJ,1800 Bed Sheets,RV / Short Queen,Pistachio,0.0,69.94,40,48,0,2,0.0,0.041666666666666664,-0.041666666666666664
B01DN09Z7M,1800 Bed Sheets,Twin,Coral,0.0,244.79,40,61,0,7,0.0,0.11475409836065574,-0.11475409836065574
