asin,collection,size,color,sales,prior_sales,sessions,prior_sessions,units,prior_units,conversion,prior_conversion,conversion_change_pp
B01ES3O0Y6,1800 Fitted Sheet,Full,Navy Blue,37.94,18.97,6,7,2,1,0.3333333333333333,0.14285714285714285,0.19047619047619047
B08TRP2MBH,1800 Fitted Sheet,Twin XL,Blush Pink,37.94,37.94,8,13,2,2,0.25,0.15384615384615385,0.09615384615384615
B01ES3LH2Y,1800 Fitted Sheet,Twin,Aqua,37.94,18.97,4,11,2,1,0.5,0.09090909090909091,0.40909090909090906
B0CLYC255G,1800 Bed Sheets,Full,Taupe,37.21,0.0,14,50,1,0,0.07142857142857142,0.0,0.07142857142857142
B07YYD9QFN,Silk Pillowcase,"Standard 20"" X 26""","White, Black Piping",36.97,0.0,9,1,1,0,0.1111111111111111,0.0,0.1111111111111111
B00RKHXFNK,1800 Pillowcase Set 2 pc,Set of 2 King Size,Violet,35.94,0.0,8,6,2,0,0.25,0.0,0.25
B00RKHXH42,1800 Pillowcase Set 2 pc,Set of 2 King Size,Gold,35.94,161.73,24,26,2,9,0.08333333333333333,0.34615384615384615,-0.26282051282051283
B0CNRXP565,1800 Pillowcase Set 2 pc,Set of 2 King Size,Blue Nova,35.94,71.88,11,23,2,4,0.18181818181818182,0.17391304347826086,0.007905138339920958
B0CNRX9Q3L,1800 Pillowcase Set 2 pc,Set of 2 King Size,Hazy Lilac,35.94,89.85,10,21,2,5,0.2,0.23809523809523808,-0.03809523809523807
B010LB000M,1800 Pillowcase Set 2 pc,Set of 2 King Size,Striped White,35.94,89.85,7,11,2,5,0.2857142857142857,0.45454545454545453,-0.16883116883116883
B0822Z1DLW,1800 Pillowcase Set 2 pc,Set of 2 King Size,Laced Sky Blue,35.94,89.85,19,22,2,5,0.10526315789473684,0.22727272727272727,-0.12200956937799043
B01DN0BHR8,1800 Pillowcase Set 2 pc,Set of 2 King Size,Yellow,35.94,35.94,13,17,2,2,0.15384615384615385,0.11764705882352941,0.036199095022624445
B0892NX26C,1800 Flat Sheet,Full,Spa Blue,35.94,17.97,17,13,2,1,0.11764705882352941,0.07692307692307693,0.04072398190045248
B00RKHX1WA,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Brick Red,35.94,89.85,14,24,2,5,0.14285714285714285,0.20833333333333334,-0.0654761904761905
B0CNRZB226,1800 Bed Sheets,RV / Short Queen,Blue Nova,34.97,384.66999999999996,36,48,1,11,0.027777777777777776,0.22916666666666666,-0.2013888888888889
B08V8YBL7L,1800 Bed Sheets,RV / Short Queen,Royal Blue,34.97,69.94,20,28,1,2,0.05,0.07142857142857142,-0.021428571428571422
B00O35D8NY,1800 Bed Sheets,Twin,Purple,34.97,0.0,26,32,1,0,0.038461538461538464,0.0,0.038461538461538464
B0CLYCRY99,1800 Bed Sheets,Twin,Ivory,34.97,383.27,41,178,1,11,0.024390243902439025,0.06179775280898876,-0.03740750890654974
B0CNRYJ8QB,1800 Bed Sheets,RV / Short Queen,Terracotta,34.97,34.97,13,23,1,1,0.07692307692307693,0.043478260869565216,0.03344481605351171
B00ZSGVBZE,1800 Bed Sheets,Twin,Striped Gray/Silver,34.97,104.91,27,21,1,3,0.037037037037037035,0.14285714285714285,-0.10582010582010581
B016P4329A,1800 Bed Sheets,Twin XL,Tan,34.97,104.91,19,31,1,3,0.05263157894736842,0.0967741935483871,-0.044142614601018676
B016P433QC,1800 Bed Sheets,Twin XL,Royal Blue,34.97,0.0,70,57,1,0,0.014285714285714285,0.0,0.014285714285714285
B0CNRYJF31,1800 Bed Sheets,Twin,Pistachio,34.97,139.88,48,51,1,4,0.020833333333333332,0.0784313725490196,-0.05759803921568628
B016P42OTE,1800 Bed Sheets,Twin XL,Gold,34.97,104.91,43,23,1,3,0.023255813953488372,0.13043478260869565,-0.10717896865520728
B0CNS1GMMB,1800 Bed Sheets,Twin,Terracotta,34.97,34.97,28,27,1,1,0.03571428571428571,0.037037037037037035,-0.0013227513227513227
B0CNRXRWGJ,1800 Bed Sheets,RV / Short Queen,Pistachio,34.97,0.0,29,40,1,0,0.034482758620689655,0.0,0.034482758620689655
B00O35D74Y,1800 Bed Sheets,Twin,Brown,34.97,314.73,30,29,1,9,0.03333333333333333,0.3103448275862069,-0.2770114942528736
B01DN0A2F6,1800 Bed Sheets,Twin,Yellow,34.97,104.91,58,63,1,3,0.017241379310344827,0.047619047619047616,-0.03037766830870279
B0DGQQD2WB,1800 Bed Sheets,Twin,Charcoal,34.27,0.0,14,7,1,0,0.07142857142857142,0.0,0.07142857142857142
B08TRRGL9M,1800 Flat Sheet,Twin XL,Sage,33.94,16.97,6,5,2,1,0.3333333333333333,0.2,0.1333333333333333
B0892P6Z53,1800 Flat Sheet,Twin XL,Spa Blue,33.94,0.0,4,3,2,0,0.5,0.0,0.5
B099SF56G7,1800 Duvet Cover Set,Full,Black,32.97,0.0,6,10,1,0,0.16666666666666666,0.0,0.16666666666666666
B099SBTBPD,1800 Duvet Cover Set,Full,White,32.97,362.66999999999996,23,32,1,11,0.043478260869565216,0.34375,-0.3002717391304348
B01ETTE20Q,1800 Flat Sheet,Twin,Gray,31.94,0.0,6,2,2,0,0.3333333333333333,0.0,0.3333333333333333
B0822VSLCW,1800 Pillow Shams 2 piece,King,Light Gray,29.94,0.0,14,4,2,0,0.14285714285714285,0.0,0.14285714285714285
B08L6SJXTL,1800 Pillowcase Set 2 pc,1 Pillowcase Body,Blue Hydrangea,29.94,14.97,14,24,2,1,0.14285714285714285,0.041666666666666664,0.10119047619047619
B0822W17N1,1800 Pillow Shams 2 piece,Standard,Black,29.94,0.0,10,2,2,0,0.2,0.0,0.2
B07YYC3R65,Silk Pillowcase,"Throw 18"" X 18""",Gold,27.97,0.0,9,6,1,0,0.1111111111111111,0.0,0.1111111111111111
B0822Y8RMW,1800 Pillowcase Set 4 pc,Standard,Blue Hydrangea,27.0,108.0,35,32,1,4,0.02857142857142857,0.125,-0.09642857142857143
B0822XKZ4F,1800 Pillowcase Set 4 pc,King,Navy Blue,27.0,27.0,2,5,1,1,0.5,0.2,0.3
B0822XGM2X,1800 Pillowcase Set 4 pc,Standard,Black,27.0,27.0,6,6,1,1,0.16666666666666666,0.16666666666666666,0.0
B0822Z12BH,1800 Pillowcase Set 4 pc,King,Gray,27.0,27.0,7,12,1,1,0.14285714285714285,0.08333333333333333,0.05952380952380952
B08D12G8VL,"1800 Fitted Sheet 21"" Deep",King,Coral,25.97,25.97,13,12,1,1,0.07692307692307693,0.08333333333333333,-0.006410256410256401
B08CZZFFVX,"1800 Fitted Sheet 21"" Deep",King,Emerald Green,25.97,0.0,12,5,1,0,0.08333333333333333,0.0,0.08333333333333333
B08D12L3HQ,"1800 Fitted Sheet 21"" Deep",California King,Tan,25.97,0.0,9,5,1,0,0.1111111111111111,0.0,0.1111111111111111
B0822WNDSS,"1800 Fitted Sheet 21"" Deep",King,Light Gray,25.97,77.91,24,22,1,3,0.041666666666666664,0.13636363636363635,-0.0946969696969697
B08D119XFS,"1800 Fitted Sheet 21"" Deep",King,Aqua,25.97,0.0,14,9,1,0,0.07142857142857142,0.0,0.07142857142857142
B08L429KSS,Silk Pillowcase,"King 20"" X 36""",Lilac,24.58,0.0,5,4,1,0,0.2,0.0,0.2
B08CZZTNBQ,"1800 Fitted Sheet 21"" Deep",Queen,Spa Mint,23.97,0.0,36,19,1,0,0.027777777777777776,0.0,0.027777777777777776
B0822W5CW8,"1800 Fitted Sheet 21"" Deep",Queen,Navy Blue,23.97,0.0,10,11,1,0,0.1,0.0,0.1
B08CZZXTVT,"1800 Fitted Sheet 21"" Deep",Queen,Lavender,23.97,23.97,9,6,1,1,0.1111111111111111,0.16666666666666666,-0.05555555555555555
B08D114CF3,"1800 Fitted Sheet 21"" Deep",Queen,Coral,23.97,23.97,10,11,1,1,0.1,0.09090909090909091,0.009090909090909094
B0822YV9ZR,1800 Bedskirt,King,Light Gray,22.97,137.82,36,36,1,6,0.027777777777777776,0.16666666666666666,-0.1388888888888889
B0822XSX2L,1800 Bedskirt,King,Royal Blue,22.97,0.0,20,12,1,0,0.05,0.0,0.05
B0822YKJGX,1800 Bedskirt,Cal King,Gray,22.97,22.97,8,7,1,1,0.125,0.14285714285714285,-0.01785714285714285
B01ES3MT12,1800 Fitted Sheet,King,Navy Blue,21.97,43.94,3,11,1,2,0.3333333333333333,0.18181818181818182,0.1515151515151515
B01ES3MQX8,1800 Fitted Sheet,King,Gray,21.97,43.94,17,19,1,2,0.058823529411764705,0.10526315789473684,-0.04643962848297213
B01ES3N0M4,1800 Fitted Sheet,King,Violet,21.97,0.0,6,4,1,0,0.16666666666666666,0.0,0.16666666666666666
B01ES3NQBO,1800 Fitted Sheet,King,Emerald Green,21.97,43.94,13,16,1,2,0.07692307692307693,0.125,-0.04807692307692307
B01ES3O4BK,1800 Fitted Sheet,California King,Gray,21.97,21.97,2,3,1,1,0.5,0.3333333333333333,0.16666666666666669
B08TRPF6X4,1800 Fitted Sheet,California King,Dark Taupe,21.97,0.0,6,9,1,0,0.16666666666666666,0.0,0.16666666666666666
B0822VXJ3F,"1800 Fitted Sheet 21"" Deep",Full,Navy Blue,21.97,0.0,7,4,1,1,0.14285714285714285,0.25,-0.10714285714285715
B01ES3N6IW,1800 Fitted Sheet,King,Purple,21.97,43.94,7,3,1,2,0.14285714285714285,0.6666666666666666,-0.5238095238095237
B0822W781G,"1800 Fitted Sheet 21"" Deep",Twin,Royal Blue,21.97,0.0,26,27,1,0,0.038461538461538464,0.0,0.038461538461538464
B01ES3OLKY,1800 Fitted Sheet,California King,Black,21.97,0.0,2,2,1,0,0.5,0.0,0.5
B01ES3N4M0,1800 Fitted Sheet,King,Brown,21.97,0.0,7,9,1,0,0.14285714285714285,0.0,0.14285714285714285
B01ES3O0TG,1800 Fitted Sheet,California King,White,21.97,0.0,20,10,1,0,0.05,0.0,0.05
B01ES3O2HQ,1800 Fitted Sheet,California King,Beige,21.97,21.97,5,8,2,1,0.4,0.125,0.275
B01ES3OYHY,1800 Fitted Sheet,California King,Emerald Green,21.97,0.0,4,1,1,0,0.25,0.0,0.25
B0822WCRPX,"1800 Fitted Sheet 21"" Deep",Full,White,21.97,21.97,28,18,1,1,0.03571428571428571,0.05555555555555555,-0.01984126984126984
B07YYC671Z,Silk Pillowcase,"Throw 18"" X 18""",Pink,20.97,0.0,4,3,1,0,0.25,0.0,0.25
B0822Z86NL,1800 Bedskirt,Queen,Black,20.97,41.94,27,24,1,2,0.037037037037037035,0.08333333333333333,-0.046296296296296294
B01ETTIJO6,1800 Flat Sheet,California King,Coral,19.97,19.97,14,12,1,1,0.07142857142857142,0.08333333333333333,-0.011904761904761904
B08TRQYGNT,1800 Fitted Sheet,Queen,Blush Pink,19.97,59.91,20,21,1,3,0.05,0.14285714285714285,-0.09285714285714285
B0822XRVC6,1800 Bedskirt,Full,Spa Blue,19.97,39.94,14,14,1,2,0.07142857142857142,0.14285714285714285,-0.07142857142857142
B01ES3LL4I,1800 Fitted Sheet,Queen,Brown,19.97,19.97,12,12,1,1,0.08333333333333333,0.08333333333333333,0.0
B01ES3L5L2,1800 Fitted Sheet,Queen,Beige,19.97,59.91,11,18,1,3,0.09090909090909091,0.16666666666666666,-0.07575757575757575
B0B2Q5M6KH,1800 Bedskirt,Full,Golden Ivory,19.97,0.0,23,23,1,0,0.043478260869565216,0.0,0.043478260869565216
B01ETTH15O,1800 Flat Sheet,King,Spa Mint,19.97,0.0,8,8,1,0,0.125,0.0,0.125
B0822Y8J89,1800 Bedskirt,Twin XL,Beige,19.97,39.94,31,49,1,2,0.03225806451612903,0.04081632653061224,-0.00855826201448321
B01ETTI0UO,1800 Flat Sheet,California King,Light Gray,19.97,39.94,28,27,1,2,0.03571428571428571,0.07407407407407407,-0.03835978835978836
B0822Z48C9,1800 Bedskirt,Full,Royal Blue,19.97,19.97,9,11,1,1,0.1111111111111111,0.09090909090909091,0.020202020202020193
B01ETTGDOO,1800 Flat Sheet,King,Lavender,19.97,19.97,8,12,1,1,0.125,0.08333333333333333,0.04166666666666667
B01ETTG7S6,1800 Flat Sheet,King,Purple,19.97,19.97,6,8,1,1,0.16666666666666666,0.125,0.04166666666666666
B08TRPHQSR,1800 Fitted Sheet,Queen,Light Blue,19.97,59.91,19,21,1,3,0.05263157894736842,0.14285714285714285,-0.09022556390977443
B0822ZKZSY,1800 Bedskirt,Full,Gray,19.97,39.94,21,13,1,2,0.047619047619047616,0.15384615384615385,-0.10622710622710624
B01ES3MA0W,1800 Fitted Sheet,Queen,Coral,19.97,0.0,10,8,1,0,0.1,0.0,0.1
B0B2Q4BMD1,1800 Bedskirt,Twin,Golden Ivory,19.97,0.0,16,8,1,0,0.0625,0.0,0.0625
B08TRRBZSQ,1800 Fitted Sheet,Twin,Blush Pink,18.97,0.0,13,10,1,0,0.07692307692307693,0.0,0.07692307692307693
B01ES3LRXI,1800 Fitted Sheet,Twin,Light Gray,18.97,0.0,8,7,1,0,0.125,0.0,0.125
B01ES3OLY0,1800 Fitted Sheet,Full,Royal Blue,18.97,0.0,11,11,1,0,0.09090909090909091,0.0,0.09090909090909091
B01ES3N61Y,1800 Fitted Sheet,Twin XL,Black,18.97,0.0,5,5,1,0,0.2,0.0,0.2
B01ES3OQEA,1800 Fitted Sheet,Full,Blue Hydrangea,18.97,0.0,3,7,1,0,0.3333333333333333,0.0,0.3333333333333333
B01ES3MA7A,1800 Fitted Sheet,Twin,Persimmon,18.97,0.0,7,3,1,0,0.14285714285714285,0.0,0.14285714285714285
B01ES3L9AO,1800 Fitted Sheet,Twin,Gray,18.97,18.97,5,10,1,1,0.2,0.1,0.1
B08TRRBN7D,1800 Fitted Sheet,Full,Golden Ivory,18.97,37.94,9,17,1,2,0.1111111111111111,0.11764705882352941,-0.006535947712418305
B01ES3NZL0,1800 Fitted Sheet,Full,Gray,18.97,37.94,11,11,1,2,0.09090909090909091,0.18181818181818182,-0.09090909090909091
B0892MH6N9,1800 Fitted Sheet,Twin XL,Spa Blue,18.97,0.0,5,3,1,0,0.2,0.0,0.2
B08TRT7MXS,1800 Flat Sheet,Queen,Teal,18.97,37.94,8,8,1,2,0.125,0.25,-0.125
B08TRP9PWX,1800 Fitted Sheet,Twin XL,Sage,18.97,37.94,17,11,1,2,0.058823529411764705,0.18181818181818182,-0.12299465240641712
B01ES3OZUA,1800 Fitted Sheet,Full,Spa Mint,18.97,37.94,5,7,1,2,0.2,0.2857142857142857,-0.08571428571428569
B01ES3OTME,1800 Fitted Sheet,Full,Emerald Green,18.97,0.0,3,6,1,0,0.3333333333333333,0.0,0.3333333333333333
B01ETTDZY0,1800 Flat Sheet,Queen,Aqua,18.97,18.97,9,6,1,1,0.1111111111111111,0.16666666666666666,-0.05555555555555555
B0CNWG1SXZ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Taupe,17.97,0.0,7,6,1,0,0.14285714285714285,0.0,0.14285714285714285
B010LAZW6K,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Striped Light Blue,17.97,53.91,9,16,1,3,0.1111111111111111,0.1875,-0.0763888888888889
B00RKHXLE8,1800 Pillowcase Set 2 pc,Set of 2 King Size,Brick Red,17.97,53.91,9,4,1,3,0.1111111111111111,0.75,-0.6388888888888888
B01ETTIP72,1800 Flat Sheet,Full,Blue Hydrangea,17.97,17.97,13,16,1,1,0.07692307692307693,0.0625,0.014423076923076927
B08TRQ9T7Y,1800 Pillowcase Set 2 pc,Set of 2 King Size,Blush Pink,17.97,53.91,23,26,1,4,0.043478260869565216,0.15384615384615385,-0.11036789297658864
B010LB03E0,1800 Pillowcase Set 2 pc,Set of 2 King Size,Striped Gray/Silver,17.97,17.97,6,4,1,1,0.16666666666666666,0.25,-0.08333333333333334
B0CNS23FJJ,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Pistachio,17.97,53.91,8,12,1,3,0.125,0.25,-0.125
B00RKHX0LC,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Purple,17.97,17.97,20,10,1,1,0.05,0.1,-0.05
B0822XRYKY,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Chevron Gray,17.97,107.46,24,15,1,6,0.041666666666666664,0.4,-0.35833333333333334
B0CNRX7KDJ,1800 Pillowcase Set 2 pc,Set of 2 King Size,Terracotta,17.97,53.91,4,9,1,3,0.25,0.3333333333333333,-0.08333333333333331
B0CNRYR2PJ,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Poppy Orange,17.97,17.97,17,20,1,1,0.058823529411764705,0.05,0.008823529411764702
B01DN0BGAG,1800 Pillowcase Set 2 pc,Set of 2 King Size,Pink,17.97,17.97,8,9,1,1,0.125,0.1111111111111111,0.013888888888888895
B0CNRZM2G6,1800 Pillowcase Set 2 pc,Set of 2 King Size,Sky Blue,17.97,17.97,16,11,1,1,0.0625,0.09090909090909091,-0.02840909090909091
B01ETTI5LI,1800 Flat Sheet,Full,Purple,17.97,0.0,7,5,1,0,0.14285714285714285,0.0,0.14285714285714285
B01ETTH8FW,1800 Flat Sheet,Twin XL,Persimmon,16.97,0.0,8,9,1,0,0.125,0.0,0.125
B01ETTG2U4,1800 Flat Sheet,Twin XL,Purple,16.97,16.97,5,6,1,1,0.2,0.16666666666666666,0.033333333333333354
B01ETTFLPG,1800 Flat Sheet,Twin XL,Gray,16.97,16.97,3,4,1,1,0.3333333333333333,0.25,0.08333333333333331
B01ETTEBIO,1800 Flat Sheet,Twin,Violet,15.97,0.0,20,22,1,0,0.05,0.0,0.05
B01ETTEJIQ,1800 Flat Sheet,Twin,Brick Red,15.97,0.0,4,5,1,0,0.25,0.0,0.25
B01ETTELIY,1800 Flat Sheet,Twin,Light Gray,15.97,47.910000000000004,3,8,1,3,0.3333333333333333,0.375,-0.041666666666666685
B01ETTF3NQ,1800 Flat Sheet,Twin,Emerald Green,15.97,15.97,3,4,1,1,0.3333333333333333,0.25,0.08333333333333331
B08L6RD8TT,1800 Pillowcase Set 2 pc,1 Pillowcase Body,Brick Red,14.97,0.0,2,3,1,0,0.5,0.0,0.5
B08L6S7RMB,1800 Pillowcase Set 2 pc,1 Pillowcase Body,White,14.97,0.0,13,0,1,0,0.07692307692307693,,
B0822TWJ26,1800 Pillow Shams 2 piece,King,Gray,14.97,0.0,3,11,1,0,0.3333333333333333,0.0,0.3333333333333333
B0B9YRWFGJ,Faux Leather Pillow Cover,18x18 Throw 1 Pack,Brown,14.97,0.0,4,4,1,0,0.25,0.0,0.25
B0822VYWK3,1800 Pillow Shams 2 piece,Standard,Royal Blue,14.97,0.0,20,13,1,0,0.05,0.0,0.05
B08NPRNCSJ,400TC Cotton Sheet Set,King,Navy,0.0,0.0,4,4,0,0,0.0,0.0,0.0
B0BMW5R2H2,Bundles,King,Lavender/White,0.0,0.0,2,0,0,0,0.0,,
B08TRRD9T6,1800 Flat Sheet,King,Golden Ivory,0.0,0.0,10,14,0,0,0.0,0.0,0.0
B0BTZ3NBBQ,1800 Bed Sheet Set 6 PIECE,Queen,Purple,0.0,43.97,17,18,0,1,0.0,0.05555555555555555,-0.05555555555555555
B0822V9KTM,"1800 Fitted Sheet 21"" Deep",California King,Light Gray,0.0,0.0,11,8,0,0,0.0,0.0,0.0
B01DN0B7S2,1800 Pillowcase Set 2 pc,Set of 2 Standard Size,Hot Pink,0.0,0.0,11,12,0,0,0.0,0.0,0.0
B01ES3LPWG,1800 Fitted Sheet,Queen,Brick Red,0.0,19.97,11,18,0,1,0.0,0.05555555555555555,-0.05555555555555555
B0CYCQC5JR,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Navy Blue,0.0,0.0,6,1,0,0,0.0,0.0,0.0
B01ETTED6E,1800 Flat Sheet,Queen,Brick Red,0.0,0.0,4,7,0,0,0.0,0.0,0.0
B01N9HT5K2,Cotton Flannel Sheet Set 160GSM,Queen,Burgundy,0.0,51.97,9,27,0,1,0.0,0.037037037037037035,-0.037037037037037035
B01ES3O5RI,1800 Fitted Sheet,Full,Aqua,0.0,18.97,3,7,0,1,0.0,0.14285714285714285,-0.14285714285714285
B07M6VYV8R,1800 Duvet Cover Set,Twin,Light Gray,0.0,27.97,11,15,0,1,0.0,0.06666666666666667,-0.06666666666666667
B07YYLQ8SD,Cotton Flannel Sheet Set 160GSM,Twin,White,0.0,0.0,4,8,0,0,0.0,0.0,0.0
B0822XNZ8M,1800 Bedskirt,Twin XL,Gray,0.0,19.97,20,26,0,1,0.0,0.038461538461538464,-0.038461538461538464
B00WAIH9IQ,1800 Bed Sheets,California King,Lavender,0.0,89.94,40,55,0,2,0.0,0.03636363636363636,-0.03636363636363636
B07YYM3KHM,Cotton Flannel Sheet Set 160GSM,Full,Burgundy,0.0,0.0,17,19,0,0,0.0,0.0,0.0
B01ES3OK9G,1800 Fitted Sheet,California King,Light Gray,0.0,21.97,5,7,0,1,0.0,0.14285714285714285,-0.14285714285714285
B09PBT33DL,Bundles,BUNDLE,White,0.0,0.0,0,1,0,0,,0.0,
B08NQSRPB9,400TC Cotton Sheet Set,California King,Gray,0.0,0.0,3,1,0,0,0.0,0.0,0.0
B0CYCPVH5D,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Lavender,0.0,0.0,8,5,0,0,0.0,0.0,0.0
B0822YDZBM,1800 Pillowcase Set 4 pc,King,Brick Red,0.0,0.0,2,2,0,0,0.0,0.0,0.0
B07J3T82SR,Cotton Flannel Sheet Set 180GSM,Twin,White,0.0,0.0,4,2,0,0,0.0,0.0,0.0
B08NPXQTF4,400TC Cotton Sheet Set,Twin,White,0.0,0.0,19,17,0,0,0.0,0.0,0.0
B0CYCR7QZZ,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Hazy Lilac,0.0,0.0,12,10,0,0,0.0,0.0,0.0
B09SQDYXCW,1800 Duvet Cover Set,King,Sage,0.0,36.97,31,28,0,1,0.0,0.03571428571428571,-0.03571428571428571
B08NPY5B1H,400TC Cotton Sheet Set,Queen,Denim Blue,0.0,0.0,8,7,0,0,0.0,0.0,0.0
B08D11SYZG,"1800 Fitted Sheet 21"" Deep",Twin XL,Spa Mint,0.0,65.91,0,12,0,3,,0.25,
B08NPSNLSV,400TC Cotton Sheet Set,Full,Beige,0.0,0.0,2,6,0,0,0.0,0.0,0.0
B010LB01OM,1800 Pillowcase Set 2 pc,Set of 2 King Size,Striped Beige,0.0,0.0,3,2,0,0,0.0,0.0,0.0
B01ETTEBI4,1800 Flat Sheet,Queen,Purple,0.0,0.0,7,10,0,0,0.0,0.0,0.0
B0BTZ5617B,1800 Bed Sheet Set 6 PIECE,Split King,Navy Blue,0.0,57.97,1,4,0,1,0.0,0.25,-0.25
B0CJ9WSNK1,Bundles,King,Gray,0.0,0.0,2,2,0,0,0.0,0.0,0.0
B01ETTFWN2,1800 Flat Sheet,Twin XL,Violet,0.0,0.0,7,4,0,0,0.0,0.0,0.0
B09ZPX77BV,Bundles,Queen,Light Gray,0.0,0.0,0,1,0,0,,0.0,
B0BTZ623WS,1800 Bed Sheet Set 6 PIECE,California King,Black,0.0,0.0,3,5,0,0,0.0,0.0,0.0
B0822VQ53G,1800 Pillow Shams 2 piece,King,Navy Blue,0.0,0.0,5,3,0,0,0.0,0.0,0.0
B08NPRQKN6,400TC Cotton Sheet Set,Queen,Beige,0.0,0.0,11,11,0,0,0.0,0.0,0.0
B09K7NY44N,Bundles,BUNDLE,Light Gray,0.0,0.0,2,3,0,0,0.0,0.0,0.0
B0DN227Q1P,Bundles,Queen,Gray,0.0,0.0,0,2,0,0,,0.0,
B09NQG1H1K,Bundles,BUNDLE,White,0.0,0.0,4,5,0,0,0.0,0.0,0.0
B01ETTIHJS,1800 Flat Sheet,California King,Blue Hydrangea,0.0,0.0,4,6,0,0,0.0,0.0,0.0
B08NPT2QQ4,400TC Cotton Sheet Set,Twin,Light Blue,0.0,0.0,1,5,0,0,0.0,0.0,0.0
B08NPPD8V9,400TC Cotton Sheet Set,California King,White,0.0,0.0,1,2,0,0,0.0,0.0,0.0
B00ZSHJ0TM,1800 Bed Sheets,California King,Striped Gray/Silver,0.0,44.97,50,34,0,1,0.0,0.029411764705882353,-0.029411764705882353
B07J3XBXCW,Cotton Flannel Sheet Set 180GSM,Full,White,0.0,0.0,2,6,0,0,0.0,0.0,0.0
B0B5HRJ2NB,1800 Duvet Cover Set,Oversized Queen,Light Gray,0.0,45.97,5,12,0,1,0.0,0.08333333333333333,-0.08333333333333333
B08NPKVCBV,400TC Cotton Sheet Set,Queen,Ivory,0.0,64.97,5,10,0,1,0.0,0.1,-0.1
B01ES3OF78,1800 Fitted Sheet,California King,Brown,0.0,0.0,0,1,0,0,,0.0,
B01ES3LWJC,1800 Fitted Sheet,Queen,Black,0.0,79.88,14,8,0,4,0.0,0.5,-0.5
B07YYCT5BS,Silk Pillowcase,"Standard 20"" X 26""","Black, White Piping",0.0,18.48,5,10,0,1,0.0,0.1,-0.1
B097YX3GR4,Cotton Flannel Sheet Set 180GSM,Twin XL,Gray Animal,0.0,0.0,2,4,0,0,0.0,0.0,0.0
B08NPNZFWB,400TC Cotton Sheet Set,Twin,Navy,0.0,0.0,6,7,0,0,0.0,0.0,0.0
B0CYCP9R6B,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,California King,Navy Blue,0.0,0.0,0,4,0,0,,0.0,
B0BXTCFZ3K,Microfiber Pillow Covers w/zipper,18x18,Coverlet Black,0.0,0.0,1,2,0,0,0.0,0.0,0.0
B0BXTDKB99,Microfiber Pillow Covers w/zipper,20x20,Coverlet Light Gray,0.0,0.0,2,1,0,0,0.0,0.0,0.0
B0BTZ7K3HN,1800 Bed Sheet Set 6 PIECE,Split King,Purple,0.0,0.0,1,3,0,0,0.0,0.0,0.0
B01ETTF6I8,1800 Flat Sheet,Queen,Emerald Green,0.0,0.0,3,4,0,0,0.0,0.0,0.0
B0D35SS1FB,Unmapped,,,0.0,0.0,2,1,0,0,0.0,0.0,0.0
B0CCJYK3VX,Unmapped,,,0.0,0.0,3,2,0,0,0.0,0.0,0.0
B0DGQPH1CB,1800 Bed Sheets,Split King,Oxford Stripe Blue Nova,0.0,0.0,30,26,0,0,0.0,0.0,0.0
B08NPZFK2H,400TC Cotton Sheet Set,Full,Light Blue,0.0,64.97,0,3,0,1,,0.3333333333333333,
B0822YFZ3Y,1800 Bedskirt,King,Brick Red,0.0,22.97,24,12,0,1,0.0,0.08333333333333333,-0.08333333333333333
B0822YMRLF,1800 Bedskirt,Twin,Gray,0.0,0.0,2,1,0,0,0.0,0.0,0.0
B08L432CN1,Silk Pillowcase,"King 20"" X 36""",Peacock Blue,0.0,0.0,4,3,0,0,0.0,0.0,0.0
B0822T5GM8,"1800 Fitted Sheet 21"" Deep",Full,Light Gray,0.0,21.97,13,7,0,1,0.0,0.14285714285714285,-0.14285714285714285
B0CYCQ4MC3,1800 Bed Sheet Set 6 PC With DEEP Fitted Sheet,Full,Blush Pink,0.0,0.0,6,6,0,0,0.0,0.0,0.0
B01ETTFY9O,1800 Flat Sheet,King,Aqua,0.0,19.97,5,3,0,1,0.0,0.3333333333333333,-0.3333333333333333
B0BTZ8LHTX,1800 Bed Sheet Set 6 PIECE,Split King,Black,0.0,0.0,4,2,0,0,0.0,0.0,0.0
B0822XDTL3,1800 Bed Sheet Set With DEEP Fitted Sheet,Full,Brick Red,0.0,45.97,18,25,0,1,0.0,0.04,-0.04
B0CNRVWHB1,1800 Bed Sheets,California King,Hazy Lilac,0.0,89.94,33,52,0,2,0.0,0.038461538461538464,-0.038461538461538464
B07PTCBNZX,1800 Duvet Cover Set,Twin,Laced Sky Blue,0.0,27.97,10,13,0,1,0.0,0.07692307692307693,-0.07692307692307693
